0
{'IdSession': 935895, 'IdPSX': 1, 'IdSubscriber': 32079, 'StartSession': '23-01-2025 08:55:44', 'EndSession': '23-01-2025 10:50:48', 'Duration': 6904, 'UpTx': 262202396, 'DownTx': 700656220}
{'IdSession': 632238, 'IdPSX': 0, 'IdSubscriber': 4403, 'StartSession': '01/01/2025 04:08:16', 'EndSession': '01/01/2025 18:57:23', 'Duration': 53347, 'UpTx': 6530674265, 'DownTx': 7150458234}
{'IdSession': 258855, 'IdPSX': 3, 'IdSubscriber': 4403, 'StartSession': '07/29/2024 14:11:06', 'EndSession': '07/30/2024 08:34:41', 'Duration': 66215, 'UpTx': 489203949, 'DownTx': 949192851}
{'IdSession': 225052, 'IdPSX': 2, 'IdSubscriber': 4403, 'StartSession': '2024-09-18 17:10:39', 'EndSession': '2024-09-18 19:24:36', 'Duration': 8037, 'UpTx': 3707057566, 'DownTx': 564770486}
{'IdSession': 280968, 'IdPSX': 1, 'IdSubscriber': 4403, 'StartSession': '24-06-2024 15:55:11', 'EndSession': '25-06-2024 03:03:57', 'Duration': 40126, 'UpTx': 421603777, 'DownTx': 193849589}
{'IdSession': 61245, 'IdPSX': 3, 'IdSubscriber': 62919, 'StartSession': '09/23/2024 01:23:54', 'EndSession': '09/23/2024 22:50:01', 'Duration': 77167, 'UpTx': 627429269, 'DownTx': 347892592}
{'IdSession': 527183, 'IdPSX': 0, 'IdSubscriber': 62919, 'StartSession': '30/07/2024 03:14:16', 'EndSession': '', 'Duration': 5537, 'UpTx': 3865430763, 'DownTx': 6086769664}
{'IdSession': 907073, 'IdPSX': 1, 'IdSubscriber': 62919, 'StartSession': '16-07-2024 02:38:11', 'EndSession': '16-07-2024 18:47:42', 'Duration': 58171, 'UpTx': 255014607, 'DownTx': 833411316}
{'IdSession': 366997, 'IdPSX': 3, 'IdSubscriber': 62919, 'StartSession': '02/17/2025 15:34:01', 'EndSession': '02/18/2025 07:47:16', 'Duration': 58395, 'UpTx': 118886279, 'DownTx': 778740470}
{'IdSession': 413375, 'IdPSX': 2, 'IdSubscriber': 62919, 'StartSession': '2025-02-24 17:03:24', 'EndSession': '2025-02-24 20:36:55', 'Duration': 12811, 'UpTx': 3964229669, 'DownTx': 4188688099}
{'IdSession': 968894, 'IdPSX': 0, 'IdSubscriber': 55191, 'StartSession': '12/07/2024 23:12:51', 'EndSession': '13/07/2024 04:52:35', 'Duration': 20384, 'UpTx': 3481243558, 'DownTx': 8876554022}
{'IdSession': 565837, 'IdPSX': 2, 'IdSubscriber': 55191, 'StartSession': '2024-10-18 12:02:11', 'EndSession': '2024-10-18 16:59:35', 'Duration': 17844, 'UpTx': 5113482032, 'DownTx': 1136732699}
{'IdSession': 356689, 'IdPSX': 1, 'IdSubscriber': 55191, 'StartSession': '07-09-2024 03:33:27', 'EndSession': '', 'Duration': 84424, 'UpTx': 854534252, 'DownTx': 165576056}
{'IdSession': 201344, 'IdPSX': 0, 'IdSubscriber': 55191, 'StartSession': '14/03/2025 14:49:53', 'EndSession': '15/03/2025 02:06:03', 'Duration': 40570, 'UpTx': 7659820359, 'DownTx': 1968316783}
{'IdSession': 469133, 'IdPSX': 3, 'IdSubscriber': 55191, 'StartSession': '07/22/2024 17:52:34', 'EndSession': '', 'Duration': 77183, 'UpTx': 101686915, 'DownTx': 959916863}
{'IdSession': 905530, 'IdPSX': 0, 'IdSubscriber': 55191, 'StartSession': '09/05/2024 18:20:35', 'EndSession': '', 'Duration': 12462, 'UpTx': 6907269682, 'DownTx': 8642312267}
{'IdSession': 369448, 'IdPSX': 2, 'IdSubscriber': 55191, 'StartSession': '2025-04-15 12:53:52', 'EndSession': '2025-04-16 04:13:03', 'Duration': 55151, 'UpTx': 8023227088, 'DownTx': 2822745384}
{'IdSession': 672176, 'IdPSX': 0, 'IdSubscriber': 55191, 'StartSession': '27/02/2025 17:24:49', 'EndSession': '28/02/2025 03:43:53', 'Duration': 37144, 'UpTx': 1240424975, 'DownTx': 7796421919}
{'IdSession': 567571, 'IdPSX': 1, 'IdSubscriber': 55191, 'StartSession': '25-08-2024 07:02:31', 'EndSession': '25-08-2024 20:42:43', 'Duration': 49212, 'UpTx': 191982957, 'DownTx': 529680566}
{'IdSession': 425180, 'IdPSX': 0, 'IdSubscriber': 55191, 'StartSession': '21/05/2024 20:56:52', 'EndSession': '22/05/2024 09:48:51', 'Duration': 46319, 'UpTx': 6944883625, 'DownTx': 2458844471}
{'IdSession': 935452, 'IdPSX': 2, 'IdSubscriber': 35340, 'StartSession': '2024-06-22 12:32:09', 'EndSession': '2024-06-23 03:29:26', 'Duration': 53837, 'UpTx': 5260248926, 'DownTx': 4194849827}
{'IdSession': 738710, 'IdPSX': 1, 'IdSubscriber': 35340, 'StartSession': '27-02-2025 05:23:02', 'EndSession': '27-02-2025 22:48:59', 'Duration': 62757, 'UpTx': 735509148, 'DownTx': 120281762}
{'IdSession': 384071, 'IdPSX': 0, 'IdSubscriber': 35340, 'StartSession': '14/01/2025 22:18:30', 'EndSession': '15/01/2025 16:06:00', 'Duration': 64050, 'UpTx': 600290521550, 'DownTx': 114811618837}
{'IdSession': 305525, 'IdPSX': 2, 'IdSubscriber': 35340, 'StartSession': '2024-08-31 00:35:38', 'EndSession': '2024-08-31 21:46:59', 'Duration': 76281, 'UpTx': 6833587390, 'DownTx': 9797817429}
{'IdSession': 943573, 'IdPSX': 3, 'IdSubscriber': 35340, 'StartSession': '10/26/2024 05:17:40', 'EndSession': '10/27/2024 05:03:36', 'Duration': 85556, 'UpTx': 975778525, 'DownTx': 305706001}
{'IdSession': 88750, 'IdPSX': 0, 'IdSubscriber': 90246, 'StartSession': '13/02/2025 07:56:29', 'EndSession': '13/02/2025 10:36:46', 'Duration': 9617, 'UpTx': 1172748540, 'DownTx': 7261362749}
{'IdSession': 690010, 'IdPSX': 0, 'IdSubscriber': 90246, 'StartSession': '11/09/2024 16:48:13', 'EndSession': '12/09/2024 00:48:44', 'Duration': 28831, 'UpTx': 8581023766, 'DownTx': 1376036800}
{'IdSession': 765009, 'IdPSX': 3, 'IdSubscriber': 90246, 'StartSession': '07/17/2024 11:25:34', 'EndSession': '', 'Duration': 76003, 'UpTx': 94143709, 'DownTx': 503568763}
{'IdSession': 780740, 'IdPSX': 3, 'IdSubscriber': 90246, 'StartSession': '07/06/2024 22:33:17', 'EndSession': '07/07/2024 06:47:11', 'Duration': 29634, 'UpTx': 425403180, 'DownTx': 600102206}
{'IdSession': 985864, 'IdPSX': 2, 'IdSubscriber': 90246, 'StartSession': '2024-12-18 23:12:34', 'EndSession': '2024-12-19 15:23:17', 'Duration': 58243, 'UpTx': 3439305601, 'DownTx': 5783612082}
{'IdSession': 917828, 'IdPSX': 3, 'IdSubscriber': 90246, 'StartSession': '03/25/2025 19:24:55', 'EndSession': '03/25/2025 23:45:50', 'Duration': 15655, 'UpTx': 46317906, 'DownTx': 434167946}
{'IdSession': 361060, 'IdPSX': 1, 'IdSubscriber': 90246, 'StartSession': '01-08-2024 23:15:25', 'EndSession': '02-08-2024 02:23:02', 'Duration': 11257, 'UpTx': 683590969, 'DownTx': 615285003}
{'IdSession': 947144, 'IdPSX': 0, 'IdSubscriber': 90246, 'StartSession': '21/10/2024 06:29:34', 'EndSession': '21/10/2024 12:28:16', 'Duration': 21522, 'UpTx': 2154358123, 'DownTx': 2222402234}
{'IdSession': 304162, 'IdPSX': 2, 'IdSubscriber': 90246, 'StartSession': '2024-12-11 18:35:57', 'EndSession': '2024-12-12 01:34:11', 'Duration': 25094, 'UpTx': 3585902721, 'DownTx': 776033960}
{'IdSession': 130363, 'IdPSX': 0, 'IdSubscriber': 90246, 'StartSession': '08/03/2025 22:48:39', 'EndSession': '09/03/2025 16:19:41', 'Duration': 63062, 'UpTx': 2210274086, 'DownTx': 2317539584}
{'IdSession': 682459, 'IdPSX': 0, 'IdSubscriber': 33556, 'StartSession': '22/10/2024 11:26:49', 'EndSession': '', 'Duration': 64037, 'UpTx': 6126079306, 'DownTx': 6785768439}
{'IdSession': 73462, 'IdPSX': 3, 'IdSubscriber': 33556, 'StartSession': '03/21/2025 05:56:07', 'EndSession': '', 'Duration': 23737, 'UpTx': 17087201938, 'DownTx': 53595924854}
{'IdSession': 39209, 'IdPSX': 2, 'IdSubscriber': 33556, 'StartSession': '2024-10-06 06:41:57', 'EndSession': '', 'Duration': 83813, 'UpTx': 9139640686, 'DownTx': 7611863784}
{'IdSession': 544469, 'IdPSX': 1, 'IdSubscriber': 33556, 'StartSession': '20-04-2024 12:34:01', 'EndSession': '20-04-2024 14:22:42', 'Duration': 6521, 'UpTx': 553637798, 'DownTx': 698981455}
{'IdSession': 71059, 'IdPSX': 3, 'IdSubscriber': 33556, 'StartSession': '08/29/2024 09:35:52', 'EndSession': '08/29/2024 12:01:47', 'Duration': 8755, 'UpTx': 916508685, 'DownTx': 25875796}
{'IdSession': 870686, 'IdPSX': 0, 'IdSubscriber': 46042, 'StartSession': '25/08/2024 16:20:22', 'EndSession': '26/08/2024 02:37:38', 'Duration': 37036, 'UpTx': 7370789436, 'DownTx': 3294916703}
{'IdSession': 685881, 'IdPSX': 0, 'IdSubscriber': 46042, 'StartSession': '04/12/2024 13:06:50', 'EndSession': '', 'Duration': 11041, 'UpTx': 6201090471, 'DownTx': 9635864494}
{'IdSession': 918971, 'IdPSX': 3, 'IdSubscriber': 46042, 'StartSession': '07/13/2024 23:08:06', 'EndSession': '07/14/2024 00:23:39', 'Duration': 4533, 'UpTx': 253982027, 'DownTx': 374775755}
{'IdSession': 657504, 'IdPSX': 3, 'IdSubscriber': 46042, 'StartSession': '10/06/2024 06:40:25', 'EndSession': '10/06/2024 21:01:35', 'Duration': 51670, 'UpTx': 921716598, 'DownTx': 60036911}
{'IdSession': 937011, 'IdPSX': 3, 'IdSubscriber': 46042, 'StartSession': '08/09/2024 10:50:18', 'EndSession': '08/09/2024 20:18:59', 'Duration': 34121, 'UpTx': 920435722, 'DownTx': 287761249}
{'IdSession': 441190, 'IdPSX': 0, 'IdSubscriber': 29336, 'StartSession': '16/03/2025 04:41:04', 'EndSession': '16/03/2025 18:58:50', 'Duration': 51466, 'UpTx': 5075437825, 'DownTx': 9350298791}
{'IdSession': 448422, 'IdPSX': 1, 'IdSubscriber': 29336, 'StartSession': '29-08-2024 18:19:35', 'EndSession': '30-08-2024 16:15:06', 'Duration': 78931, 'UpTx': 39662383, 'DownTx': 520497540}
{'IdSession': 671477, 'IdPSX': 1, 'IdSubscriber': 29336, 'StartSession': '27-06-2024 13:17:49', 'EndSession': '27-06-2024 16:48:49', 'Duration': 12660, 'UpTx': 785824792, 'DownTx': 151150774}
{'IdSession': 750860, 'IdPSX': 3, 'IdSubscriber': 29336, 'StartSession': '11/20/2024 07:58:47', 'EndSession': '11/21/2024 02:10:44', 'Duration': 65517, 'UpTx': 646792215, 'DownTx': 268958631}
{'IdSession': 459851, 'IdPSX': 0, 'IdSubscriber': 29336, 'StartSession': '03/06/2024 20:43:34', 'EndSession': '04/06/2024 17:16:11', 'Duration': 73957, 'UpTx': 2626161002, 'DownTx': 9608419922}
{'IdSession': 787461, 'IdPSX': 0, 'IdSubscriber': 20924, 'StartSession': '22/03/2025 05:18:55', 'EndSession': '22/03/2025 22:46:50', 'Duration': 62875, 'UpTx': 9657590793, 'DownTx': 8575574013}
{'IdSession': 48878, 'IdPSX': 2, 'IdSubscriber': 20924, 'StartSession': '2025-04-12 02:09:05', 'EndSession': '', 'Duration': 70896, 'UpTx': 8585566488, 'DownTx': 3028635615}
{'IdSession': 546385, 'IdPSX': 2, 'IdSubscriber': 20924, 'StartSession': '2024-12-29 20:20:27', 'EndSession': '2024-12-30 04:40:30', 'Duration': 30003, 'UpTx': 8155488815, 'DownTx': 2942199191}
{'IdSession': 17196, 'IdPSX': 2, 'IdSubscriber': 20924, 'StartSession': '2024-11-08 17:44:55', 'EndSession': '2024-11-08 21:54:58', 'Duration': 15003, 'UpTx': 6537411155, 'DownTx': 335846098}
{'IdSession': 65636, 'IdPSX': 2, 'IdSubscriber': 20924, 'StartSession': '2024-09-30 18:22:47', 'EndSession': '2024-09-30 19:51:18', 'Duration': 5311, 'UpTx': 3915773681, 'DownTx': 4949893212}
{'IdSession': 230225, 'IdPSX': 0, 'IdSubscriber': 48882, 'StartSession': '08/01/2025 17:21:40', 'EndSession': '09/01/2025 11:47:25', 'Duration': 66345, 'UpTx': 3252181549, 'DownTx': 1801164486}
{'IdSession': 319335, 'IdPSX': 1, 'IdSubscriber': 48882, 'StartSession': '12-08-2024 13:37:57', 'EndSession': '12-08-2024 17:13:00', 'Duration': 12903, 'UpTx': 751363750, 'DownTx': 114247255}
{'IdSession': 638249, 'IdPSX': 0, 'IdSubscriber': 48882, 'StartSession': '06/01/2025 09:01:57', 'EndSession': '06/01/2025 22:35:38', 'Duration': 48821, 'UpTx': 8361056067, 'DownTx': 3203709769}
{'IdSession': 393552, 'IdPSX': 0, 'IdSubscriber': 48882, 'StartSession': '18/09/2024 11:07:59', 'EndSession': '18/09/2024 21:13:19', 'Duration': 36320, 'UpTx': 8387271123, 'DownTx': 6600055606}
{'IdSession': 485408, 'IdPSX': 2, 'IdSubscriber': 48882, 'StartSession': '2025-01-12 11:41:39', 'EndSession': '2025-01-12 18:33:59', 'Duration': 24740, 'UpTx': 3519490585, 'DownTx': 5049896416}
{'IdSession': 656830, 'IdPSX': 0, 'IdSubscriber': 17027, 'StartSession': '22/11/2024 10:58:57', 'EndSession': '23/11/2024 04:45:39', 'Duration': 64002, 'UpTx': 4574091539, 'DownTx': 6375446096}
{'IdSession': 247307, 'IdPSX': 2, 'IdSubscriber': 17027, 'StartSession': '2024-11-26 15:21:43', 'EndSession': '2024-11-26 18:02:20', 'Duration': 9637, 'UpTx': 9573492537, 'DownTx': 4658470205}
{'IdSession': 459230, 'IdPSX': 2, 'IdSubscriber': 17027, 'StartSession': '2024-12-05 00:50:53', 'EndSession': '2024-12-05 02:45:17', 'Duration': 6864, 'UpTx': 3646351607, 'DownTx': 9149823025}
{'IdSession': 718690, 'IdPSX': 2, 'IdSubscriber': 17027, 'StartSession': '2024-08-05 08:30:08', 'EndSession': '2024-08-05 14:39:12', 'Duration': 22144, 'UpTx': 5370122313, 'DownTx': 1977133825}
{'IdSession': 276755, 'IdPSX': 2, 'IdSubscriber': 17027, 'StartSession': '2024-06-18 02:59:22', 'EndSession': '', 'Duration': 33094, 'UpTx': 5313958533, 'DownTx': 5177734211}
{'IdSession': 552220, 'IdPSX': 2, 'IdSubscriber': 17027, 'StartSession': '2024-08-09 05:56:03', 'EndSession': '2024-08-09 07:32:26', 'Duration': 5783, 'UpTx': 5752123613, 'DownTx': 1037518459}
{'IdSession': 910265, 'IdPSX': 0, 'IdSubscriber': 17027, 'StartSession': '11/02/2025 20:39:16', 'EndSession': '', 'Duration': 76633, 'UpTx': 612876845, 'DownTx': 4811990874}
{'IdSession': 232138, 'IdPSX': 3, 'IdSubscriber': 17027, 'StartSession': '05/10/2024 00:02:32', 'EndSession': '05/10/2024 07:17:19', 'Duration': 26087, 'UpTx': 242791781, 'DownTx': 742567818}
{'IdSession': 345733, 'IdPSX': 2, 'IdSubscriber': 17027, 'StartSession': '2025-01-31 20:49:30', 'EndSession': '', 'Duration': 35346, 'UpTx': 4066311681, 'DownTx': 4594217876}
{'IdSession': 871852, 'IdPSX': 1, 'IdSubscriber': 17027, 'StartSession': '03-06-2024 11:42:28', 'EndSession': '04-06-2024 03:46:20', 'Duration': 57832, 'UpTx': 569410473, 'DownTx': 713678838}
{'IdSession': 213897, 'IdPSX': 3, 'IdSubscriber': 17027, 'StartSession': '10/30/2024 14:50:02', 'EndSession': '', 'Duration': 17972, 'UpTx': 761975191, 'DownTx': 377426506}
{'IdSession': 898968, 'IdPSX': 1, 'IdSubscriber': 17027, 'StartSession': '26-04-2024 21:03:27', 'EndSession': '27-04-2024 07:41:08', 'Duration': 38261, 'UpTx': 727906186, 'DownTx': 291279303}
{'IdSession': 620242, 'IdPSX': 1, 'IdSubscriber': 17027, 'StartSession': '11-04-2025 21:31:46', 'EndSession': '12-04-2025 19:55:45', 'Duration': 80639, 'UpTx': 481818376, 'DownTx': 695165576}
{'IdSession': 482992, 'IdPSX': 2, 'IdSubscriber': 17027, 'StartSession': '2025-02-15 09:54:33', 'EndSession': '2025-02-16 04:25:15', 'Duration': 66642, 'UpTx': 7133958556, 'DownTx': 7304951193}
{'IdSession': 916220, 'IdPSX': 1, 'IdSubscriber': 17027, 'StartSession': '13-07-2024 02:49:17', 'EndSession': '13-07-2024 08:22:49', 'Duration': 20012, 'UpTx': 706808252, 'DownTx': 914898199}
{'IdSession': 929590, 'IdPSX': 0, 'IdSubscriber': 85463, 'StartSession': '06/07/2024 14:02:59', 'EndSession': '', 'Duration': 55408, 'UpTx': 5774456439, 'DownTx': 9172462317}
{'IdSession': 249258, 'IdPSX': 3, 'IdSubscriber': 85463, 'StartSession': '03/22/2025 01:44:33', 'EndSession': '03/22/2025 15:52:47', 'Duration': 50894, 'UpTx': 545562941, 'DownTx': 988272632}
{'IdSession': 519201, 'IdPSX': 2, 'IdSubscriber': 85463, 'StartSession': '2025-01-20 14:50:42', 'EndSession': '', 'Duration': 48556, 'UpTx': 9651842648, 'DownTx': 9861992792}
{'IdSession': 95439, 'IdPSX': 2, 'IdSubscriber': 85463, 'StartSession': '2024-10-17 06:28:42', 'EndSession': '2024-10-17 12:11:09', 'Duration': 20547, 'UpTx': 6994642960, 'DownTx': 7880823049}
{'IdSession': 491806, 'IdPSX': 1, 'IdSubscriber': 85463, 'StartSession': '26-02-2025 09:29:42', 'EndSession': '26-02-2025 16:53:01', 'Duration': 26599, 'UpTx': 195753010, 'DownTx': 616727185}
{'IdSession': 579034, 'IdPSX': 0, 'IdSubscriber': 85463, 'StartSession': '26/02/2025 03:54:57', 'EndSession': '26/02/2025 11:02:23', 'Duration': 25646, 'UpTx': 4151189907, 'DownTx': 8990791256}
{'IdSession': 760563, 'IdPSX': 1, 'IdSubscriber': 85463, 'StartSession': '26-09-2024 10:16:25', 'EndSession': '26-09-2024 20:56:17', 'Duration': 38392, 'UpTx': 295106561, 'DownTx': 960140904}
{'IdSession': 560153, 'IdPSX': 0, 'IdSubscriber': 85463, 'StartSession': '30/05/2024 03:06:30', 'EndSession': '30/05/2024 10:50:32', 'Duration': 27842, 'UpTx': 3837765731, 'DownTx': 1674562795}
{'IdSession': 220699, 'IdPSX': 0, 'IdSubscriber': 85463, 'StartSession': '12/09/2024 16:12:13', 'EndSession': '', 'Duration': 80252, 'UpTx': 3507773781, 'DownTx': 2937856907}
{'IdSession': 139629, 'IdPSX': 2, 'IdSubscriber': 85463, 'StartSession': '2025-03-28 02:06:40', 'EndSession': '2025-03-28 21:04:42', 'Duration': 68282, 'UpTx': 2684065556, 'DownTx': 3156818350}
{'IdSession': 520520, 'IdPSX': 3, 'IdSubscriber': 85463, 'StartSession': '03/03/2025 18:03:08', 'EndSession': '03/04/2025 01:06:48', 'Duration': 25420, 'UpTx': 129737940, 'DownTx': 76856213}
{'IdSession': 721990, 'IdPSX': 3, 'IdSubscriber': 85463, 'StartSession': '01/23/2025 01:43:08', 'EndSession': '', 'Duration': 49809, 'UpTx': 724100158, 'DownTx': 184955020}
{'IdSession': 908934, 'IdPSX': 0, 'IdSubscriber': 85463, 'StartSession': '01/08/2024 10:39:48', 'EndSession': '02/08/2024 04:34:51', 'Duration': 64503, 'UpTx': 7007492853, 'DownTx': 1351517348}
{'IdSession': 363867, 'IdPSX': 2, 'IdSubscriber': 85463, 'StartSession': '2024-04-24 00:36:05', 'EndSession': '2024-04-24 16:53:42', 'Duration': 58657, 'UpTx': 2211817151, 'DownTx': 4198403328}
{'IdSession': 397665, 'IdPSX': 2, 'IdSubscriber': 85463, 'StartSession': '2024-08-18 21:34:58', 'EndSession': '', 'Duration': 61954, 'UpTx': 6060716258, 'DownTx': 5880667034}
{'IdSession': 849443, 'IdPSX': 0, 'IdSubscriber': 67802, 'StartSession': '02/07/2024 08:21:28', 'EndSession': '02/07/2024 20:49:17', 'Duration': 44869, 'UpTx': 1701596440, 'DownTx': 5072357744}
{'IdSession': 548786, 'IdPSX': 1, 'IdSubscriber': 67802, 'StartSession': '21-06-2024 13:33:26', 'EndSession': '21-06-2024 20:53:29', 'Duration': 26403, 'UpTx': 764368309, 'DownTx': 823372347}
{'IdSession': 125051, 'IdPSX': 2, 'IdSubscriber': 67802, 'StartSession': '2024-07-28 20:58:28', 'EndSession': '2024-07-29 14:24:21', 'Duration': 62753, 'UpTx': 294610523, 'DownTx': 5096504327}
{'IdSession': 263925, 'IdPSX': 2, 'IdSubscriber': 67802, 'StartSession': '2024-10-10 09:20:53', 'EndSession': '2024-10-10 14:27:56', 'Duration': 18423, 'UpTx': 4481521257, 'DownTx': 1428686719}
{'IdSession': 47868, 'IdPSX': 2, 'IdSubscriber': 67802, 'StartSession': '2024-11-11 10:59:47', 'EndSession': '', 'Duration': 72832, 'UpTx': 7148585408, 'DownTx': 5752064881}
{'IdSession': 325341, 'IdPSX': 0, 'IdSubscriber': 27501, 'StartSession': '01/09/2024 15:46:51', 'EndSession': '02/09/2024 13:57:29', 'Duration': 79838, 'UpTx': 1582485694, 'DownTx': 727324132}
{'IdSession': 289947, 'IdPSX': 1, 'IdSubscriber': 27501, 'StartSession': '21-01-2025 18:56:04', 'EndSession': '22-01-2025 02:25:17', 'Duration': 26953, 'UpTx': 649458068, 'DownTx': 532123004}
{'IdSession': 248007, 'IdPSX': 1, 'IdSubscriber': 27501, 'StartSession': '16-05-2024 02:02:37', 'EndSession': '16-05-2024 15:50:52', 'Duration': 49695, 'UpTx': 569342271, 'DownTx': 659357297}
{'IdSession': 760678, 'IdPSX': 1, 'IdSubscriber': 27501, 'StartSession': '21-12-2024 12:28:39', 'EndSession': '21-12-2024 18:54:51', 'Duration': 23172, 'UpTx': 637559323, 'DownTx': 745110232}
{'IdSession': 932486, 'IdPSX': 1, 'IdSubscriber': 27501, 'StartSession': '03-07-2024 07:18:52', 'EndSession': '03-07-2024 15:55:08', 'Duration': 30976, 'UpTx': 659638034, 'DownTx': 11948006}
{'IdSession': 506185, 'IdPSX': 1, 'IdSubscriber': 27501, 'StartSession': '05-02-2025 07:53:40', 'EndSession': '', 'Duration': 41616, 'UpTx': 152226173, 'DownTx': 78204631}
{'IdSession': 979372, 'IdPSX': 2, 'IdSubscriber': 27501, 'StartSession': '2024-08-08 02:21:07', 'EndSession': '2024-08-08 13:12:20', 'Duration': 39073, 'UpTx': 5664551724, 'DownTx': 9293289273}
{'IdSession': 674242, 'IdPSX': 1, 'IdSubscriber': 27501, 'StartSession': '06-11-2024 13:02:28', 'EndSession': '06-11-2024 19:48:59', 'Duration': 24391, 'UpTx': 539846166, 'DownTx': 101932347}
{'IdSession': 280386, 'IdPSX': 2, 'IdSubscriber': 27501, 'StartSession': '2024-07-14 11:19:45', 'EndSession': '2024-07-15 02:20:56', 'Duration': 54071, 'UpTx': 7569887192, 'DownTx': 5911286802}
{'IdSession': 981749, 'IdPSX': 2, 'IdSubscriber': 27501, 'StartSession': '2024-05-21 00:15:03', 'EndSession': '', 'Duration': 73440, 'UpTx': 9665833195, 'DownTx': 9190309290}
{'IdSession': 642337, 'IdPSX': 2, 'IdSubscriber': 27501, 'StartSession': '2024-04-21 22:43:24', 'EndSession': '2024-04-22 16:25:33', 'Duration': 63729, 'UpTx': 485589068, 'DownTx': 7895036990}
{'IdSession': 858355, 'IdPSX': 0, 'IdSubscriber': 27501, 'StartSession': '12/02/2025 15:22:45', 'EndSession': '13/02/2025 10:19:01', 'Duration': 68176, 'UpTx': 492284243, 'DownTx': 8992605799}
{'IdSession': 54090, 'IdPSX': 3, 'IdSubscriber': 27501, 'StartSession': '09/19/2024 05:31:44', 'EndSession': '', 'Duration': 14081, 'UpTx': 765049116, 'DownTx': 838975812}
{'IdSession': 518733, 'IdPSX': 2, 'IdSubscriber': 27501, 'StartSession': '2025-03-08 10:27:32', 'EndSession': '2025-03-09 09:20:24', 'Duration': 82372, 'UpTx': 239076119, 'DownTx': 1846899448}
{'IdSession': 817392, 'IdPSX': 2, 'IdSubscriber': 27501, 'StartSession': '2025-03-03 08:50:12', 'EndSession': '', 'Duration': 24549, 'UpTx': 8708215576, 'DownTx': 3582599022}
{'IdSession': 904412, 'IdPSX': 2, 'IdSubscriber': 91258, 'StartSession': '2024-11-12 23:40:25', 'EndSession': '2024-11-13 11:38:48', 'Duration': 43103, 'UpTx': 3053896930, 'DownTx': 2760487354}
{'IdSession': 410600, 'IdPSX': 2, 'IdSubscriber': 91258, 'StartSession': '2025-01-16 17:08:08', 'EndSession': '2025-01-16 21:57:34', 'Duration': 17366, 'UpTx': 8379285147, 'DownTx': 5670108999}
{'IdSession': 325313, 'IdPSX': 1, 'IdSubscriber': 91258, 'StartSession': '13-05-2024 20:56:16', 'EndSession': '14-05-2024 10:50:35', 'Duration': 50059, 'UpTx': 259506366, 'DownTx': 989233620}
{'IdSession': 861120, 'IdPSX': 2, 'IdSubscriber': 91258, 'StartSession': '2024-09-15 20:10:33', 'EndSession': '2024-09-15 21:12:57', 'Duration': 3744, 'UpTx': 673537220, 'DownTx': 5852873011}
{'IdSession': 305117, 'IdPSX': 0, 'IdSubscriber': 91258, 'StartSession': '16/03/2025 19:31:45', 'EndSession': '17/03/2025 02:12:04', 'Duration': 24019, 'UpTx': 672613862, 'DownTx': 3206707605}
{'IdSession': 811406, 'IdPSX': 1, 'IdSubscriber': 62571, 'StartSession': '10-09-2024 01:35:58', 'EndSession': '10-09-2024 23:04:11', 'Duration': 77293, 'UpTx': 641056455, 'DownTx': 588875609}
{'IdSession': 150157, 'IdPSX': 1, 'IdSubscriber': 62571, 'StartSession': '23-03-2025 12:59:47', 'EndSession': '23-03-2025 15:52:14', 'Duration': 10347, 'UpTx': 837836940, 'DownTx': 695664497}
{'IdSession': 205048, 'IdPSX': 3, 'IdSubscriber': 62571, 'StartSession': '08/03/2024 01:59:43', 'EndSession': '08/03/2024 22:12:57', 'Duration': 72794, 'UpTx': 678863328, 'DownTx': 183558667}
{'IdSession': 830679, 'IdPSX': 3, 'IdSubscriber': 62571, 'StartSession': '03/11/2025 07:08:55', 'EndSession': '03/11/2025 15:00:20', 'Duration': 28285, 'UpTx': 427256316, 'DownTx': 425630516}
{'IdSession': 158091, 'IdPSX': 1, 'IdSubscriber': 62571, 'StartSession': '12-10-2024 08:12:54', 'EndSession': '12-10-2024 12:16:06', 'Duration': 14592, 'UpTx': 703398840, 'DownTx': 657487963}
{'IdSession': 267994, 'IdPSX': 2, 'IdSubscriber': 6246, 'StartSession': '2025-04-16 05:16:32', 'EndSession': '2025-04-16 11:38:25', 'Duration': 22913, 'UpTx': 5373900286, 'DownTx': 6764437206}
{'IdSession': 343279, 'IdPSX': 2, 'IdSubscriber': 6246, 'StartSession': '2024-10-11 08:48:20', 'EndSession': '2024-10-11 13:51:20', 'Duration': 18180, 'UpTx': 4798164815, 'DownTx': 5953025889}
{'IdSession': 472627, 'IdPSX': 0, 'IdSubscriber': 6246, 'StartSession': '11/12/2024 18:42:58', 'EndSession': '12/12/2024 06:32:27', 'Duration': 42569, 'UpTx': 6806201823, 'DownTx': 4132573344}
{'IdSession': 748162, 'IdPSX': 3, 'IdSubscriber': 6246, 'StartSession': '02/05/2025 10:15:17', 'EndSession': '', 'Duration': 8281, 'UpTx': 262061042, 'DownTx': 857868266}
{'IdSession': 616635, 'IdPSX': 0, 'IdSubscriber': 6246, 'StartSession': '09/07/2024 06:46:49', 'EndSession': '09/07/2024 11:28:04', 'Duration': 16875, 'UpTx': 5859010383, 'DownTx': 6141823477}
