0
{'IdSession': 632016, 'IdPSX': 1, 'IdSubscriber': 12506, 'StartSession': '01-01-2025 11:38:00', 'EndSession': '01-01-2025 13:41:58', 'Duration': 7438, 'UpTx': 274124884, 'DownTx': 885083153}
{'IdSession': 960648, 'IdPSX': 0, 'IdSubscriber': 33386, 'StartSession': '28/06/2024 14:12:33', 'EndSession': '29/06/2024 06:46:21', 'Duration': 59628, 'UpTx': 4478853144, 'DownTx': 9402779010}
{'IdSession': 39054, 'IdPSX': 1, 'IdSubscriber': 85554, 'StartSession': '13-02-2025 08:48:41', 'EndSession': '14-02-2025 04:36:36', 'Duration': 71275, 'UpTx': 344031120, 'DownTx': 377094204}
{'IdSession': 987357, 'IdPSX': 1, 'IdSubscriber': 85554, 'StartSession': '02-05-2024 09:39:21', 'EndSession': '02-05-2024 10:42:30', 'Duration': 3789, 'UpTx': 931496163, 'DownTx': 40797672}
{'IdSession': 505181, 'IdPSX': 3, 'IdSubscriber': 85554, 'StartSession': '10/09/2024 12:27:21', 'EndSession': '', 'Duration': 39259, 'UpTx': 430119459, 'DownTx': 531048917}
{'IdSession': 451984, 'IdPSX': 2, 'IdSubscriber': 85554, 'StartSession': '2024-06-21 08:02:37', 'EndSession': '2024-06-21 17:30:28', 'Duration': 34071, 'UpTx': 3953354811, 'DownTx': 6176882434}
{'IdSession': 245443, 'IdPSX': 3, 'IdSubscriber': 85554, 'StartSession': '04/13/2025 08:01:08', 'EndSession': '', 'Duration': 77596, 'UpTx': 398467160, 'DownTx': 67162373}
{'IdSession': 404659, 'IdPSX': 2, 'IdSubscriber': 82241, 'StartSession': '2024-04-27 21:53:03', 'EndSession': '2024-04-27 22:56:17', 'Duration': 3794, 'UpTx': 4604966921, 'DownTx': 9184607959}
{'IdSession': 209219, 'IdPSX': 1, 'IdSubscriber': 82241, 'StartSession': '09-03-2025 03:53:53', 'EndSession': '09-03-2025 08:52:54', 'Duration': 17941, 'UpTx': 28107121, 'DownTx': 955561314}
{'IdSession': 223053, 'IdPSX': 2, 'IdSubscriber': 82241, 'StartSession': '2024-12-08 11:10:02', 'EndSession': '2024-12-08 20:23:55', 'Duration': 33233, 'UpTx': 2839583690, 'DownTx': 9113656189}
{'IdSession': 400923, 'IdPSX': 2, 'IdSubscriber': 82241, 'StartSession': '2024-09-20 19:12:41', 'EndSession': '2024-09-21 15:24:17', 'Duration': 72696, 'UpTx': 9285838364, 'DownTx': 8564281204}
{'IdSession': 638637, 'IdPSX': 0, 'IdSubscriber': 82241, 'StartSession': '16/08/2024 16:21:56', 'EndSession': '17/08/2024 05:39:17', 'Duration': 47841, 'UpTx': 1780187636, 'DownTx': 7203709333}
{'IdSession': 288967, 'IdPSX': 2, 'IdSubscriber': 82241, 'StartSession': '2024-10-24 00:28:34', 'EndSession': '2024-10-24 02:29:22', 'Duration': 7248, 'UpTx': 5929721320, 'DownTx': 8090104320}
{'IdSession': 191646, 'IdPSX': 3, 'IdSubscriber': 82241, 'StartSession': '11/13/2024 11:16:41', 'EndSession': '', 'Duration': 84475, 'UpTx': 195070041, 'DownTx': 872781908}
{'IdSession': 370137, 'IdPSX': 0, 'IdSubscriber': 82241, 'StartSession': '26/07/2024 00:49:49', 'EndSession': '26/07/2024 12:42:50', 'Duration': 42781, 'UpTx': 5661959068, 'DownTx': 3759007992}
{'IdSession': 561077, 'IdPSX': 2, 'IdSubscriber': 82241, 'StartSession': '2024-10-27 17:18:52', 'EndSession': '2024-10-28 03:04:29', 'Duration': 35137, 'UpTx': 6441194726, 'DownTx': 4054275196}
{'IdSession': 316050, 'IdPSX': 3, 'IdSubscriber': 82241, 'StartSession': '07/15/2024 03:37:27', 'EndSession': '07/15/2024 16:20:06', 'Duration': 45759, 'UpTx': 858048549, 'DownTx': 478262789}
{'IdSession': 934662, 'IdPSX': 3, 'IdSubscriber': 82241, 'StartSession': '04/02/2025 01:33:02', 'EndSession': '04/02/2025 06:06:36', 'Duration': 16414, 'UpTx': 279947491, 'DownTx': 671103509}
{'IdSession': 139505, 'IdPSX': 2, 'IdSubscriber': 82241, 'StartSession': '2025-04-13 04:06:05', 'EndSession': '2025-04-13 12:04:53', 'Duration': 28728, 'UpTx': 1619647400, 'DownTx': 5895522796}
{'IdSession': 218439, 'IdPSX': 2, 'IdSubscriber': 82241, 'StartSession': '2025-03-24 17:46:26', 'EndSession': '2025-03-25 01:52:51', 'Duration': 29185, 'UpTx': 5814890988, 'DownTx': 1026305346}
{'IdSession': 222741, 'IdPSX': 2, 'IdSubscriber': 82241, 'StartSession': '2024-07-22 23:03:33', 'EndSession': '', 'Duration': 83465, 'UpTx': 6193234466, 'DownTx': 6997628410}
{'IdSession': 852994, 'IdPSX': 1, 'IdSubscriber': 82241, 'StartSession': '14-01-2025 15:58:23', 'EndSession': '15-01-2025 08:43:34', 'Duration': 60311, 'UpTx': 560066346, 'DownTx': 273659408}
{'IdSession': 278720, 'IdPSX': 3, 'IdSubscriber': 48240, 'StartSession': '11/17/2024 10:06:03', 'EndSession': '', 'Duration': 63200, 'UpTx': 878463766, 'DownTx': 376217914}
{'IdSession': 665648, 'IdPSX': 1, 'IdSubscriber': 48240, 'StartSession': '21-04-2024 05:44:29', 'EndSession': '', 'Duration': 11517, 'UpTx': 165729156, 'DownTx': 59766302}
{'IdSession': 371676, 'IdPSX': 3, 'IdSubscriber': 48240, 'StartSession': '07/30/2024 15:53:44', 'EndSession': '07/30/2024 17:48:35', 'Duration': 6891, 'UpTx': 435385750, 'DownTx': 344040239}
{'IdSession': 385526, 'IdPSX': 0, 'IdSubscriber': 48240, 'StartSession': '03/08/2024 08:05:16', 'EndSession': '04/08/2024 05:41:57', 'Duration': 77801, 'UpTx': 4741310397, 'DownTx': 2899181197}
{'IdSession': 161824, 'IdPSX': 1, 'IdSubscriber': 48240, 'StartSession': '27-02-2025 06:47:58', 'EndSession': '27-02-2025 11:01:37', 'Duration': 15219, 'UpTx': 818107415, 'DownTx': 393715392}
{'IdSession': 735709, 'IdPSX': 1, 'IdSubscriber': 63863, 'StartSession': '11-09-2024 22:38:59', 'EndSession': '12-09-2024 12:37:01', 'Duration': 50282, 'UpTx': 505841348, 'DownTx': 33642428}
{'IdSession': 80936, 'IdPSX': 3, 'IdSubscriber': 63863, 'StartSession': '10/15/2024 07:25:40', 'EndSession': '10/15/2024 12:49:09', 'Duration': 19409, 'UpTx': 49818974, 'DownTx': 988863193}
{'IdSession': 87701, 'IdPSX': 2, 'IdSubscriber': 63863, 'StartSession': '2025-01-21 18:54:02', 'EndSession': '2025-01-22 07:51:19', 'Duration': 46637, 'UpTx': 7962983181, 'DownTx': 9651154479}
{'IdSession': 163552, 'IdPSX': 3, 'IdSubscriber': 63863, 'StartSession': '06/05/2024 17:28:20', 'EndSession': '', 'Duration': 39992, 'UpTx': 641677737, 'DownTx': 279264749}
{'IdSession': 642265, 'IdPSX': 2, 'IdSubscriber': 63863, 'StartSession': '2024-09-28 20:03:45', 'EndSession': '2024-09-29 15:26:15', 'Duration': 69750, 'UpTx': 255528369, 'DownTx': 173317468}
{'IdSession': 431761, 'IdPSX': 0, 'IdSubscriber': 63863, 'StartSession': '30/07/2024 22:57:32', 'EndSession': '31/07/2024 19:17:35', 'Duration': 73203, 'UpTx': 4942302194, 'DownTx': 6597316555}
{'IdSession': 955793, 'IdPSX': 0, 'IdSubscriber': 63863, 'StartSession': '04/09/2024 06:07:30', 'EndSession': '04/09/2024 11:41:04', 'Duration': 20014, 'UpTx': 2173897176, 'DownTx': 9599912277}
{'IdSession': 438754, 'IdPSX': 3, 'IdSubscriber': 63863, 'StartSession': '03/02/2025 02:55:55', 'EndSession': '', 'Duration': 24745, 'UpTx': 259214171, 'DownTx': 840075419}
{'IdSession': 305926, 'IdPSX': 3, 'IdSubscriber': 63863, 'StartSession': '10/06/2024 16:54:19', 'EndSession': '10/06/2024 18:32:18', 'Duration': 5879, 'UpTx': 909933001, 'DownTx': 609696945}
{'IdSession': 964263, 'IdPSX': 1, 'IdSubscriber': 63863, 'StartSession': '11-04-2025 22:17:23', 'EndSession': '', 'Duration': 48811, 'UpTx': 396266797, 'DownTx': 770224892}
{'IdSession': 889782, 'IdPSX': 0, 'IdSubscriber': 1195, 'StartSession': '26/11/2024 09:20:15', 'EndSession': '', 'Duration': 56424, 'UpTx': 757752118, 'DownTx': 1008841976}
{'IdSession': 756050, 'IdPSX': 3, 'IdSubscriber': 1195, 'StartSession': '04/13/2025 13:15:48', 'EndSession': '04/14/2025 09:22:42', 'Duration': 72414, 'UpTx': 146761903, 'DownTx': 189304019}
{'IdSession': 150415, 'IdPSX': 2, 'IdSubscriber': 1195, 'StartSession': '2024-09-16 14:49:34', 'EndSession': '2024-09-17 06:53:04', 'Duration': 57810, 'UpTx': 3320315981, 'DownTx': 5598218038}
{'IdSession': 163112, 'IdPSX': 0, 'IdSubscriber': 1195, 'StartSession': '02/05/2024 21:44:18', 'EndSession': '03/05/2024 07:47:26', 'Duration': 36188, 'UpTx': 3341624366, 'DownTx': 6172843216}
{'IdSession': 378318, 'IdPSX': 0, 'IdSubscriber': 1195, 'StartSession': '23/06/2024 19:13:16', 'EndSession': '24/06/2024 01:00:34', 'Duration': 20838, 'UpTx': 8127454947, 'DownTx': 1432770405}
{'IdSession': 705940, 'IdPSX': 1, 'IdSubscriber': 6491, 'StartSession': '11-07-2024 04:31:21', 'EndSession': '', 'Duration': 60974, 'UpTx': 524788925, 'DownTx': 524428228}
{'IdSession': 291728, 'IdPSX': 0, 'IdSubscriber': 6491, 'StartSession': '15/11/2024 09:19:55', 'EndSession': '15/11/2024 13:00:49', 'Duration': 13254, 'UpTx': 2909047988, 'DownTx': 8683500110}
{'IdSession': 667140, 'IdPSX': 1, 'IdSubscriber': 6491, 'StartSession': '31-07-2024 13:22:08', 'EndSession': '01-08-2024 12:23:26', 'Duration': 82878, 'UpTx': 677791351, 'DownTx': 494012828}
{'IdSession': 52814, 'IdPSX': 2, 'IdSubscriber': 6491, 'StartSession': '2024-04-30 03:00:47', 'EndSession': '2024-05-01 02:30:16', 'Duration': 84569, 'UpTx': 9258447269, 'DownTx': 5561948877}
{'IdSession': 88284, 'IdPSX': 3, 'IdSubscriber': 6491, 'StartSession': '01/21/2025 16:12:54', 'EndSession': '01/21/2025 17:52:56', 'Duration': 6002, 'UpTx': 251787301, 'DownTx': 277384993}
{'IdSession': 510732, 'IdPSX': 3, 'IdSubscriber': 6491, 'StartSession': '01/20/2025 14:44:11', 'EndSession': '', 'Duration': 56912, 'UpTx': 635204130, 'DownTx': 344498607}
{'IdSession': 547351, 'IdPSX': 3, 'IdSubscriber': 6491, 'StartSession': '12/15/2024 20:06:18', 'EndSession': '', 'Duration': 52185, 'UpTx': 868526651, 'DownTx': 121423068}
{'IdSession': 71342, 'IdPSX': 2, 'IdSubscriber': 6491, 'StartSession': '2024-06-24 23:48:31', 'EndSession': '2024-06-25 07:35:43', 'Duration': 28032, 'UpTx': 8569698389, 'DownTx': 6389934326}
{'IdSession': 687516, 'IdPSX': 3, 'IdSubscriber': 6491, 'StartSession': '09/08/2024 02:08:59', 'EndSession': '09/08/2024 05:31:27', 'Duration': 12148, 'UpTx': 290324901, 'DownTx': 658805261}
{'IdSession': 210166, 'IdPSX': 2, 'IdSubscriber': 6491, 'StartSession': '2025-02-04 05:14:56', 'EndSession': '2025-02-04 20:23:58', 'Duration': 54542, 'UpTx': 1827980259, 'DownTx': 2407449636}
{'IdSession': 748058, 'IdPSX': 0, 'IdSubscriber': 6491, 'StartSession': '03/07/2024 00:06:01', 'EndSession': '04/07/2024 00:03:42', 'Duration': 86261, 'UpTx': 5424224151, 'DownTx': 7696813645}
{'IdSession': 565666, 'IdPSX': 0, 'IdSubscriber': 6491, 'StartSession': '10/11/2024 01:06:26', 'EndSession': '', 'Duration': 18778, 'UpTx': 6876502306, 'DownTx': 881108898}
{'IdSession': 116760, 'IdPSX': 0, 'IdSubscriber': 6491, 'StartSession': '06/02/2025 08:44:56', 'EndSession': '06/02/2025 10:55:40', 'Duration': 7844, 'UpTx': 8546740170, 'DownTx': 2985332720}
{'IdSession': 149926, 'IdPSX': 3, 'IdSubscriber': 6491, 'StartSession': '12/10/2024 23:36:31', 'EndSession': '12/11/2024 10:59:22', 'Duration': 40971, 'UpTx': 913334533, 'DownTx': 958920914}
{'IdSession': 994494, 'IdPSX': 2, 'IdSubscriber': 6491, 'StartSession': '2025-04-14 04:26:59', 'EndSession': '', 'Duration': 69251, 'UpTx': 2605252670, 'DownTx': 9103718667}
{'IdSession': 1389, 'IdPSX': 1, 'IdSubscriber': 82830, 'StartSession': '12-07-2024 02:27:19', 'EndSession': '12-07-2024 23:29:35', 'Duration': 75736, 'UpTx': 963106811, 'DownTx': 786294928}
{'IdSession': 878843, 'IdPSX': 0, 'IdSubscriber': 82830, 'StartSession': '15/10/2024 20:13:29', 'EndSession': '16/10/2024 02:24:40', 'Duration': 22271, 'UpTx': 7807909316, 'DownTx': 2366902299}
{'IdSession': 746238, 'IdPSX': 2, 'IdSubscriber': 82830, 'StartSession': '2024-11-07 16:47:18', 'EndSession': '2024-11-08 15:25:30', 'Duration': 81492, 'UpTx': 844644110, 'DownTx': 778240397}
{'IdSession': 561632, 'IdPSX': 1, 'IdSubscriber': 82830, 'StartSession': '28-02-2025 08:15:43', 'EndSession': '28-02-2025 14:32:48', 'Duration': 22625, 'UpTx': 458742283, 'DownTx': 998809416}
{'IdSession': 956303, 'IdPSX': 3, 'IdSubscriber': 82830, 'StartSession': '10/27/2024 03:26:39', 'EndSession': '10/27/2024 16:17:02', 'Duration': 46223, 'UpTx': 484899630, 'DownTx': 989309302}
{'IdSession': 374042, 'IdPSX': 0, 'IdSubscriber': 82830, 'StartSession': '20/09/2024 21:29:06', 'EndSession': '21/09/2024 03:38:15', 'Duration': 22149, 'UpTx': 857598441, 'DownTx': 6823670392}
{'IdSession': 327245, 'IdPSX': 0, 'IdSubscriber': 82830, 'StartSession': '18/08/2024 20:56:38', 'EndSession': '', 'Duration': 75920, 'UpTx': 8559748930, 'DownTx': 7044273845}
{'IdSession': 679935, 'IdPSX': 0, 'IdSubscriber': 82830, 'StartSession': '31/05/2024 05:28:41', 'EndSession': '31/05/2024 11:51:16', 'Duration': 22955, 'UpTx': 7574060500, 'DownTx': 862942413}
{'IdSession': 695490, 'IdPSX': 1, 'IdSubscriber': 82830, 'StartSession': '25-07-2024 06:20:03', 'EndSession': '25-07-2024 17:26:42', 'Duration': 39999, 'UpTx': 640319266, 'DownTx': 449498228}
{'IdSession': 439141, 'IdPSX': 1, 'IdSubscriber': 82830, 'StartSession': '20-10-2024 04:01:58', 'EndSession': '20-10-2024 18:11:40', 'Duration': 50982, 'UpTx': 28992258924, 'DownTx': 25343999967}
{'IdSession': 938964, 'IdPSX': 0, 'IdSubscriber': 59253, 'StartSession': '31/03/2025 01:36:55', 'EndSession': '31/03/2025 22:58:16', 'Duration': 76881, 'UpTx': 2914289511, 'DownTx': 9137789366}
{'IdSession': 412063, 'IdPSX': 1, 'IdSubscriber': 59253, 'StartSession': '07-06-2024 06:31:22', 'EndSession': '07-06-2024 13:48:03', 'Duration': 26201, 'UpTx': 591093959, 'DownTx': 971506343}
{'IdSession': 17218, 'IdPSX': 3, 'IdSubscriber': 59253, 'StartSession': '08/08/2024 03:42:48', 'EndSession': '08/08/2024 19:13:59', 'Duration': 55871, 'UpTx': 695289576, 'DownTx': 125500634}
{'IdSession': 613322, 'IdPSX': 1, 'IdSubscriber': 59253, 'StartSession': '11-03-2025 02:38:05', 'EndSession': '11-03-2025 18:40:10', 'Duration': 57725, 'UpTx': 123057733, 'DownTx': 144542699}
{'IdSession': 697644, 'IdPSX': 3, 'IdSubscriber': 59253, 'StartSession': '10/08/2024 09:35:23', 'EndSession': '10/08/2024 10:59:34', 'Duration': 5051, 'UpTx': 50849148, 'DownTx': 153476600}
{'IdSession': 530656, 'IdPSX': 2, 'IdSubscriber': 38631, 'StartSession': '2024-11-13 05:03:11', 'EndSession': '2024-11-13 21:30:35', 'Duration': 59244, 'UpTx': 328501932, 'DownTx': 3074526546}
{'IdSession': 716320, 'IdPSX': 2, 'IdSubscriber': 38631, 'StartSession': '2025-04-06 13:23:13', 'EndSession': '2025-04-07 10:35:32', 'Duration': 76339, 'UpTx': 8029496716, 'DownTx': 3497655892}
{'IdSession': 226898, 'IdPSX': 1, 'IdSubscriber': 38631, 'StartSession': '07-06-2024 04:03:10', 'EndSession': '07-06-2024 05:06:32', 'Duration': 3802, 'UpTx': 226336521, 'DownTx': 698633546}
{'IdSession': 216162, 'IdPSX': 3, 'IdSubscriber': 38631, 'StartSession': '01/02/2025 04:25:19', 'EndSession': '01/02/2025 08:18:55', 'Duration': 14016, 'UpTx': 406511701, 'DownTx': 863108174}
{'IdSession': 415793, 'IdPSX': 1, 'IdSubscriber': 38631, 'StartSession': '24-09-2024 23:58:02', 'EndSession': '', 'Duration': 12513, 'UpTx': 344024354, 'DownTx': 950565344}
{'IdSession': 688682, 'IdPSX': 2, 'IdSubscriber': 9089, 'StartSession': '2025-03-24 12:10:19', 'EndSession': '2025-03-24 18:03:38', 'Duration': 21199, 'UpTx': 9533662490, 'DownTx': 2609311232}
{'IdSession': 578801, 'IdPSX': 2, 'IdSubscriber': 9089, 'StartSession': '2024-11-26 09:05:05', 'EndSession': '', 'Duration': 14623, 'UpTx': 2213298508, 'DownTx': 6161372218}
{'IdSession': 162148, 'IdPSX': 3, 'IdSubscriber': 9089, 'StartSession': '04/20/2024 19:41:36', 'EndSession': '04/21/2024 03:02:25', 'Duration': 26449, 'UpTx': 645947415, 'DownTx': 47222047}
{'IdSession': 407333, 'IdPSX': 0, 'IdSubscriber': 9089, 'StartSession': '27/02/2025 06:47:04', 'EndSession': '', 'Duration': 76177, 'UpTx': 7323381625, 'DownTx': 6573285965}
{'IdSession': 349378, 'IdPSX': 0, 'IdSubscriber': 9089, 'StartSession': '31/07/2024 13:13:37', 'EndSession': '31/07/2024 18:49:32', 'Duration': 20155, 'UpTx': 7092322106, 'DownTx': 9680859213}
{'IdSession': 139156, 'IdPSX': 1, 'IdSubscriber': 9089, 'StartSession': '06-11-2024 15:34:05', 'EndSession': '06-11-2024 19:28:50', 'Duration': 14085, 'UpTx': 824788676, 'DownTx': 735579893}
{'IdSession': 803359, 'IdPSX': 0, 'IdSubscriber': 9089, 'StartSession': '04/08/2024 05:43:11', 'EndSession': '04/08/2024 07:36:25', 'Duration': 6794, 'UpTx': 841003416058, 'DownTx': 839576736899}
{'IdSession': 563424, 'IdPSX': 2, 'IdSubscriber': 9089, 'StartSession': '2025-02-20 05:00:33', 'EndSession': '2025-02-20 18:46:10', 'Duration': 49537, 'UpTx': 5349126401, 'DownTx': 3568047687}
{'IdSession': 372538, 'IdPSX': 1, 'IdSubscriber': 9089, 'StartSession': '09-04-2025 13:50:04', 'EndSession': '09-04-2025 22:14:43', 'Duration': 30279, 'UpTx': 407071155, 'DownTx': 230095071}
{'IdSession': 327699, 'IdPSX': 1, 'IdSubscriber': 9089, 'StartSession': '27-01-2025 16:17:29', 'EndSession': '28-01-2025 14:08:28', 'Duration': 78659, 'UpTx': 129984650, 'DownTx': 156449938}
{'IdSession': 303432, 'IdPSX': 0, 'IdSubscriber': 9089, 'StartSession': '07/03/2025 16:42:24', 'EndSession': '08/03/2025 15:05:14', 'Duration': 80570, 'UpTx': 5749197449, 'DownTx': 1473131937}
{'IdSession': 785370, 'IdPSX': 2, 'IdSubscriber': 9089, 'StartSession': '2025-01-10 22:27:17', 'EndSession': '2025-01-11 16:05:27', 'Duration': 63490, 'UpTx': 8966224270, 'DownTx': 4066240084}
{'IdSession': 982926, 'IdPSX': 0, 'IdSubscriber': 9089, 'StartSession': '04/11/2024 03:34:21', 'EndSession': '04/11/2024 07:27:07', 'Duration': 13966, 'UpTx': 5636535377, 'DownTx': 5190038305}
{'IdSession': 896485, 'IdPSX': 0, 'IdSubscriber': 9089, 'StartSession': '26/07/2024 22:40:17', 'EndSession': '', 'Duration': 32246, 'UpTx': 3599300875, 'DownTx': 1975193975}
{'IdSession': 727962, 'IdPSX': 3, 'IdSubscriber': 9089, 'StartSession': '07/12/2024 16:10:35', 'EndSession': '', 'Duration': 44455, 'UpTx': 431942145, 'DownTx': 431330961}
{'IdSession': 611429, 'IdPSX': 2, 'IdSubscriber': 62270, 'StartSession': '2025-02-02 16:05:27', 'EndSession': '2025-02-03 10:09:34', 'Duration': 65047, 'UpTx': 360179158, 'DownTx': 8871007091}
{'IdSession': 547004, 'IdPSX': 3, 'IdSubscriber': 62270, 'StartSession': '01/30/2025 02:41:53', 'EndSession': '01/30/2025 18:30:40', 'Duration': 56927, 'UpTx': 718080912, 'DownTx': 424406745}
{'IdSession': 232361, 'IdPSX': 0, 'IdSubscriber': 62270, 'StartSession': '09/10/2024 07:39:18', 'EndSession': '10/10/2024 03:04:32', 'Duration': 69914, 'UpTx': 6883797508, 'DownTx': 5638206121}
{'IdSession': 486560, 'IdPSX': 3, 'IdSubscriber': 62270, 'StartSession': '11/26/2024 13:28:59', 'EndSession': '', 'Duration': 44673, 'UpTx': 775089610, 'DownTx': 298901051}
{'IdSession': 747829, 'IdPSX': 2, 'IdSubscriber': 62270, 'StartSession': '2024-11-28 15:31:38', 'EndSession': '2024-11-29 04:21:40', 'Duration': 46202, 'UpTx': 9623456832, 'DownTx': 1495398921}
{'IdSession': 430729, 'IdPSX': 1, 'IdSubscriber': 33040, 'StartSession': '11-01-2025 07:55:13', 'EndSession': '11-01-2025 14:15:05', 'Duration': 22792, 'UpTx': 752535652, 'DownTx': 765616288}
{'IdSession': 955588, 'IdPSX': 1, 'IdSubscriber': 33040, 'StartSession': '08-10-2024 08:18:37', 'EndSession': '', 'Duration': 74916, 'UpTx': 703973984, 'DownTx': 87477746}
{'IdSession': 592598, 'IdPSX': 1, 'IdSubscriber': 33040, 'StartSession': '03-02-2025 02:48:24', 'EndSession': '03-02-2025 21:46:24', 'Duration': 68280, 'UpTx': 598469719, 'DownTx': 439593865}
{'IdSession': 547574, 'IdPSX': 1, 'IdSubscriber': 33040, 'StartSession': '16-07-2024 08:50:01', 'EndSession': '16-07-2024 23:49:23', 'Duration': 53962, 'UpTx': 14173289, 'DownTx': 166182149}
{'IdSession': 225843, 'IdPSX': 0, 'IdSubscriber': 33040, 'StartSession': '12/01/2025 03:31:00', 'EndSession': '12/01/2025 09:20:50', 'Duration': 20990, 'UpTx': 9133147293, 'DownTx': 2364138487}
{'IdSession': 588225, 'IdPSX': 3, 'IdSubscriber': 32395, 'StartSession': '01/21/2025 20:39:12', 'EndSession': '', 'Duration': 50218, 'UpTx': 99250716, 'DownTx': 152497511}
{'IdSession': 411422, 'IdPSX': 2, 'IdSubscriber': 32395, 'StartSession': '2025-01-15 18:45:00', 'EndSession': '', 'Duration': 51840, 'UpTx': 5488217619, 'DownTx': 6696333956}
{'IdSession': 423527, 'IdPSX': 0, 'IdSubscriber': 32395, 'StartSession': '10/09/2024 21:42:49', 'EndSession': '11/09/2024 16:56:47', 'Duration': 69238, 'UpTx': 6462180132, 'DownTx': 8081210161}
{'IdSession': 121046, 'IdPSX': 0, 'IdSubscriber': 32395, 'StartSession': '24/03/2025 06:44:37', 'EndSession': '', 'Duration': 30419, 'UpTx': 8994667144, 'DownTx': 7913599510}
{'IdSession': 805468, 'IdPSX': 0, 'IdSubscriber': 32395, 'StartSession': '01/07/2024 07:12:27', 'EndSession': '01/07/2024 16:43:01', 'Duration': 34234, 'UpTx': 435447294, 'DownTx': 911984643}
{'IdSession': 240033, 'IdPSX': 2, 'IdSubscriber': 64910, 'StartSession': '2024-10-25 23:57:06', 'EndSession': '2024-10-26 06:56:55', 'Duration': 25189, 'UpTx': 3661785069, 'DownTx': 3693919192}
{'IdSession': 538096, 'IdPSX': 3, 'IdSubscriber': 64910, 'StartSession': '07/20/2024 14:00:09', 'EndSession': '07/21/2024 05:27:49', 'Duration': 55660, 'UpTx': 299907308, 'DownTx': 477145143}
{'IdSession': 17460, 'IdPSX': 0, 'IdSubscriber': 64910, 'StartSession': '10/10/2024 20:58:25', 'EndSession': '11/10/2024 11:14:31', 'Duration': 51366, 'UpTx': 3354297866, 'DownTx': 2312180320}
{'IdSession': 506840, 'IdPSX': 0, 'IdSubscriber': 64910, 'StartSession': '31/05/2024 12:12:41', 'EndSession': '01/06/2024 02:02:17', 'Duration': 49776, 'UpTx': 8422537812, 'DownTx': 807590831}
{'IdSession': 785151, 'IdPSX': 1, 'IdSubscriber': 64910, 'StartSession': '18-11-2024 06:07:56', 'EndSession': '19-11-2024 02:12:03', 'Duration': 72247, 'UpTx': 977812807, 'DownTx': 861447614}
{'IdSession': 19308, 'IdPSX': 0, 'IdSubscriber': 64910, 'StartSession': '08/06/2024 04:54:11', 'EndSession': '08/06/2024 16:37:18', 'Duration': 42187, 'UpTx': 4695895022, 'DownTx': 8873866865}
{'IdSession': 84188, 'IdPSX': 2, 'IdSubscriber': 64910, 'StartSession': '2024-12-04 14:58:47', 'EndSession': '2024-12-05 07:48:34', 'Duration': 60587, 'UpTx': 4572223958, 'DownTx': 6330183523}
{'IdSession': 657464, 'IdPSX': 2, 'IdSubscriber': 64910, 'StartSession': '2025-01-02 19:28:10', 'EndSession': '2025-01-03 15:43:55', 'Duration': 72945, 'UpTx': 8589111106, 'DownTx': 1332912420}
{'IdSession': 347205, 'IdPSX': 0, 'IdSubscriber': 64910, 'StartSession': '17/11/2024 08:42:52', 'EndSession': '18/11/2024 06:24:00', 'Duration': 78068, 'UpTx': 5968390667, 'DownTx': 5514670986}
{'IdSession': 820416, 'IdPSX': 3, 'IdSubscriber': 64910, 'StartSession': '07/19/2024 14:57:46', 'EndSession': '07/20/2024 04:27:47', 'Duration': 48601, 'UpTx': 502208357, 'DownTx': 217370438}
{'IdSession': 738122, 'IdPSX': 2, 'IdSubscriber': 64910, 'StartSession': '2024-12-30 05:02:45', 'EndSession': '', 'Duration': 31725, 'UpTx': 7785502770, 'DownTx': 6380851925}
{'IdSession': 803538, 'IdPSX': 1, 'IdSubscriber': 64910, 'StartSession': '09-12-2024 16:05:34', 'EndSession': '10-12-2024 03:21:07', 'Duration': 40533, 'UpTx': 780483735, 'DownTx': 35363951}
{'IdSession': 750736, 'IdPSX': 0, 'IdSubscriber': 64910, 'StartSession': '26/10/2024 14:33:40', 'EndSession': '27/10/2024 02:18:12', 'Duration': 42272, 'UpTx': 1074387818, 'DownTx': 6274559798}
{'IdSession': 250758, 'IdPSX': 1, 'IdSubscriber': 64910, 'StartSession': '05-06-2024 10:17:46', 'EndSession': '05-06-2024 22:06:30', 'Duration': 42524, 'UpTx': 638806941, 'DownTx': 199562617}
{'IdSession': 597997, 'IdPSX': 1, 'IdSubscriber': 64910, 'StartSession': '14-11-2024 02:50:14', 'EndSession': '14-11-2024 19:14:31', 'Duration': 59057, 'UpTx': 849416554, 'DownTx': 154948230}
{'IdSession': 166089, 'IdPSX': 1, 'IdSubscriber': 29501, 'StartSession': '25-10-2024 15:47:28', 'EndSession': '26-10-2024 11:27:30', 'Duration': 70802, 'UpTx': 650495086, 'DownTx': 471946905}
{'IdSession': 595521, 'IdPSX': 3, 'IdSubscriber': 29501, 'StartSession': '06/13/2024 21:16:09', 'EndSession': '', 'Duration': 36411, 'UpTx': 986841717, 'DownTx': 951638381}
{'IdSession': 611969, 'IdPSX': 1, 'IdSubscriber': 29501, 'StartSession': '12-03-2025 20:59:13', 'EndSession': '13-03-2025 02:42:41', 'Duration': 20608, 'UpTx': 340865599, 'DownTx': 132915980}
