IdClient,IdOnPSX,Status
fe37e5f6-e54a-4bf1-8f11-88fc2a9beecc,77969,ON
c8403c20-f91e-4640-a62e-d3ab5d16597a,13386,ON
8e9f8647-6962-4f30-bc9b-3c7ac7cd0560,34993,ON
e9a55c98-aafa-4b2e-b3c2-9cf1e22e5084,46841,ON
f6c6f8b7-19c0-411c-aea8-b526b2b71975,41719,ON
be7dbec2-fbe6-454e-81df-514fbb1c4419,62365,ON
f370dfd4-42d9-4932-99c2-6b1de4e1dc5a,6743,ON
88b6b58e-34fc-42ab-b0e6-f194b6504749,85553,ON
4f98b60d-b1d6-4252-9b28-fffc60ae3922,87633,ON
b2ef3852-95b9-47c3-aa49-d7a44daaf914,42955,ON
8b921f5d-f7f8-4abe-b90c-0514df410ad1,38010,ON
cafd0b75-ad23-4c0b-b1e9-f27ab2329217,33550,ON
1912d5af-c6f6-40f7-b0c3-2950d9d2ee0f,28432,ON
44aa8dac-ea39-4537-98f6-b185b4b4d8e2,24285,OFF
8b4bfaef-a720-4318-9e2c-447886bdc5f0,13238,ON
da037e8b-d78c-4282-8a2a-af3ef2608b9e,43033,ON
c1b6f729-1e4a-4fdc-9316-59ccf1caa521,78247,ON
116c0440-f56f-4587-943f-cc1cc4bb20da,93062,ON
5096edb2-f4ed-4d60-b38b-0141b990ecc5,47984,ON
da8b6e81-e390-474b-9966-fe8ad8d8a0fe,86739,ON
e7b096e0-4945-4ba3-ae5f-cad9212c392c,26203,ON
50429e71-dfbd-402e-8b63-83c0061c9fb3,19435,ON
f2a8e7b5-b20b-439a-a0bd-4c3a32fb0ec4,92243,ON
e7dd8cd0-957a-440d-9f07-e3de7b7f581d,37193,ON
913c0ec9-e2ad-498e-8624-1216d42ac15c,39272,ON
5bc0da63-344a-4183-8f35-422171c06b79,93825,ON
7f0f44bf-fc03-4f3f-8c49-5dd66d716d1c,29214,ON
75b3c04e-f166-4dc7-aeef-aff7a60a08f6,97954,OFF
bbceff99-bf05-4813-96e3-e2a4ac8bc9bd,80922,ON
5403f6c2-d4ec-48be-a970-6806e00dcdcb,25051,ON
a921eae4-9839-454f-9209-dcb19132dcd9,23787,ON
022b4f34-fa61-4f32-a9d6-5d9b716750c5,62146,ON
c8099a08-cabf-4da9-a7c2-dfc60ad8895b,86340,ON
3064072c-1c19-4835-9cd8-da1cdb06b7b1,84993,ON
288e9049-16aa-453c-83dd-4440b1c99e3d,15395,ON
2d8a5ac6-da77-465a-8189-49a94aaafd17,4223,ON
f5795f77-552a-4d23-a6f5-8dc4618eeff8,44296,ON
cc598fb2-59fa-42b0-8930-4ed35dd5fe93,95876,ON
8ed1bf5f-cc54-4692-ae4f-6b8e382faaf8,4892,ON
40175a05-574d-4b39-aa9a-96522abef1d3,72864,ON
f06aea85-ad6b-477b-9be3-694f23dae8a0,77505,ON
c566ae21-1c47-4c52-a715-86358a04402c,74042,ON
ed0f0c6f-4cfb-4d2f-b602-abda545abaa1,91814,ON
a8d950dc-6885-422f-a4af-8371c66701cf,87795,ON
6139145a-8615-4584-9149-78e05d3fb87f,79253,ON
f64f9fea-03c0-49d7-965c-2f138d06305f,94111,ON
705cf34f-09d9-4369-ae19-1656236aba5d,36381,ON
9afc12cc-e636-4db9-b122-2b985882ce56,96811,ON
88c732fa-9c9f-4a69-a821-c1cafb861c63,7898,ON
0b099f30-97e9-4e3d-a0c9-dae9f126c16b,98544,ON
60bece29-2cf0-40d3-b421-0f40ef0d15ae,71857,ON
bb16212a-ca94-49dc-8f50-6a0ccd9f72cb,91167,ON
dba15721-e727-482e-ab10-489d8d83ab52,97912,ON
5e49df37-6485-4048-bd0c-3a3244b0110e,11829,ON
8781d817-74d3-43ae-9bd4-cc455a731984,54127,OFF
3d77bbcb-e62a-4ff8-becc-2700a1957ca3,83316,ON
5855c1eb-9a9f-423c-8b85-5e89ed9112ce,61465,ON
fe64919d-7033-4272-b0f2-91728c5b0e06,22057,ON
e038a18b-ff6c-4862-9d05-0fc858bdb987,32990,ON
9f6c119b-f43e-44cc-8561-760e3b2fcabb,29037,ON
560d2cb4-c292-4fa1-8bfd-498f715d8daf,53673,ON
9dd67877-2b69-4fa2-9d4b-2b6d23738e82,33052,ON
70c1db19-1c61-49c7-9d11-1ccf714a31ee,49785,OFF
b2b4cc38-3cf7-46cc-8046-20e0e5b416b0,14088,ON
87e033dc-a292-4f8a-b55a-be158b28845c,97706,ON
81acca5e-006e-46e8-92ac-761741c550f0,6735,ON
56d1efd1-1875-432b-b7b5-1d220588b54c,61824,ON
735763ad-81e9-41be-b3a1-2e05454b6de6,29442,ON
051b3d53-5eec-4184-ab32-67be05412c13,68240,ON
c4c18937-5b8e-4041-bd3f-0f2d87ff8856,50022,ON
90164443-d45f-4d6f-9e0b-957768c7a2fd,9249,ON
2b13d6d9-1031-4941-938a-a1fb31a8978a,42593,ON
a360c844-d6b9-4ba6-b791-5d98e084db22,29615,ON
585357bc-2377-4992-97e8-708a17dd356a,38834,ON
fe16eb63-d9df-4ddd-9f0c-738d63c9a7b8,83375,ON
527d78e6-4ae2-4bbf-bf43-ff9620f11158,28838,ON
681c3473-408d-40f1-86ec-9dc66726512f,48373,ON
56560c17-73d5-4e58-9a91-34ef34b14bc6,56604,ON
fed03937-d40d-4c30-b82b-111af1c0cb45,63567,ON
6a9ac27c-09ff-48b0-9d54-5a357c7ee018,78649,ON
4d0fbf49-1e36-463f-bda0-e125f753c6af,38416,ON
037767e9-b566-4723-b031-2f8a32ecd952,10358,ON
43e14daf-90d2-4b4e-a69a-125ae025eee1,46200,ON
3a7c46e3-3bfa-475a-b3c5-95b6a973d813,1793,ON
6b36ac18-0ad2-434b-bfc4-5c240bdf43f2,81656,ON
b7b0e133-ed70-4fea-9552-1e85a827bbf9,40537,ON
14171b50-f8fe-486c-9ada-e60eaecbafeb,55906,ON
3b07b6f3-94af-417e-b448-d6b3f63c11dc,13520,ON
c0623233-d024-447f-8836-082457cad606,59246,ON
1ffd66c9-6f3a-4ba1-8c6d-7f83ace4c961,37291,ON
0a42acdc-ada2-4af1-aa9d-8692400b2110,49139,ON
f1d74ef2-3e8f-41d4-b457-bd9ba6612f45,42830,ON
400d2af9-5e4e-4237-ba9b-f4cc9ff976d7,54727,ON
2e753041-fd0b-46a4-9348-4c0835d9d938,26609,ON
ed40ee53-53f6-4a1a-bc3f-ce499bd06d40,65054,ON
90c49e23-49d5-4943-8dde-786e36feef1a,73825,OFF
6aa77e1b-ccc6-4173-b870-27768a589557,6055,ON
9237ce48-5742-491b-9c0d-854cfaf3c4d0,16785,ON
f8f8b8b9-1c4a-4088-bfee-e3f5a2aa5348,69196,ON
cb04a03d-c5e7-4278-9677-35218434e563,64495,ON
a0245f52-0a5b-4887-8724-6caaca5cd103,13750,ON
9d9326c6-b12f-4187-b5be-f342beb3b65b,95172,ON
39098623-154f-4645-89cb-84fffdd429e1,43745,ON
a358c66a-53d2-4b2f-a8fe-f2ddb415c1a0,12745,ON
f1fb56f1-a670-40b5-8645-5b1b76a77695,30753,ON
6901a48f-3397-42ac-89f3-23fa20129eb8,2136,ON
9ed0501c-59c6-43ec-a89a-a722909ee83e,1691,ON
4f8cb9bf-d8a0-4ddf-8bde-d28601594759,52909,ON
19aa2a23-8e0c-4a87-b8ae-918906a75657,25773,ON
58a3331c-8f43-4bb1-b3fc-526fd1f76eb4,39896,ON
62578dd7-4910-4cb3-bdf0-37dbffcc0613,5643,ON
b760d675-3a38-4002-9280-048557ac4322,78602,ON
36f0f880-feae-41e7-9ae5-93d2cc63c8ca,23912,ON
671384ea-8b4d-4aa0-9d13-60024cf0bb7c,85603,ON
d9ffbf96-ff71-4c61-8674-5db1987a7ff0,76143,ON
a7dc4f49-4249-4420-a36b-1d0be8c3780c,22544,ON
e506eedf-98b5-433a-abbd-f8ab0c0d8d93,50408,ON
47512c05-8df8-42a8-87d1-e3257f52756a,20505,ON
25d7ff9e-333c-40cb-bf22-17e88eb7577b,90620,ON
29727634-f345-4bfd-9daa-4790ad01ae36,30870,ON
de2b5c39-5d66-49e7-b2cd-ec7ed478bdf3,51762,ON
98ecb15e-c7c3-464c-9e28-a5806f4f8506,15436,ON
5b0b2cf2-3f56-494d-b92b-408f6f7836b1,72203,ON
d2ea69a1-42f5-4eb4-a2e8-087c147f7def,15582,ON
4ab8906a-6400-460a-a424-b008916e58f7,48946,ON
ae96e8b0-b8e2-41a7-a64a-84d6b2dbbff8,58552,ON
464347c6-a9b7-475d-a367-33a504f9ff4f,78807,ON
30e81da0-48aa-43de-a3e2-931907b2f888,62177,ON
0faa36e1-d7a9-4b1e-8763-d5876f817a48,54292,ON
ee9f99f8-17b7-4b98-a97f-0efe2bf4f2d5,38649,ON
0612135e-1ded-4f23-950c-72fdbe814f84,18271,ON
907744a6-1ef1-441b-8203-afaec55ab7ad,27413,ON
3bdb0c9b-02c1-4062-90f6-73e4fa5590a6,62257,ON
d0afbb01-e034-472c-a54d-18a908df8a18,70538,ON
9c284e67-2d32-45cb-866f-95f3ecd8be91,94693,ON
174261c6-2aa2-43d2-ba06-eb402ff805af,66765,ON
2bff4e4f-1b7e-4ef7-ae4c-845f769ca5bb,42463,ON
33ded108-773f-4f1a-a286-8c6d928f6022,5847,ON
a53ba39e-c1b0-433a-8a46-c11034fd618d,60361,ON
791c2fdd-86d5-49d7-925e-a8cdd31870f2,74840,ON
022ffaf1-2cc5-4a97-87bc-b09104f1159f,93573,OFF
88de433d-8c9a-4b8b-a6df-64185fd024e0,4854,ON
32e14ffe-e108-4fa9-ab19-2f4243530338,85010,ON
122440ea-2b84-46b4-a571-c6fdf5d12671,84067,ON
75949e9e-1ca3-43db-8137-b49d6fa5db3b,41317,ON
4d424c3d-82c8-46db-a93b-7c81f30cebda,61399,ON
61b268bd-2f23-4b73-9a87-99473028f009,50031,ON
3cf894e1-2233-45fe-b8c7-1e3ae90d73f3,46638,ON
e6e0e55c-6eec-498d-9678-595684958502,21520,ON
f90287e9-de55-4abc-af00-299319d5feeb,26830,ON
f25917fa-c600-4aca-a761-d6d6b8e5840a,2246,ON
70d93301-67ae-4bac-9c5b-b70d63e48582,32888,ON
909d80f3-399e-4109-9efd-a7805360635d,28317,ON
b16469d3-7ae5-4947-a4e0-6cc47e1ca36d,91735,ON
2168e73c-2e2a-49ae-8d83-274f2ee05830,92092,OFF
3a006efa-1f3d-4f0f-93f4-6ecf924b250f,83866,ON
bf3edf54-3864-4527-81bf-bd0641854cec,3617,ON
1b953b5f-74f9-4036-b6e2-8920f7616f19,14809,ON
3c495263-7179-4c1d-a9e0-943aa7f9b9fa,24361,ON
b8df1efe-be11-4de6-9219-669a24930db9,30832,ON
a93bb880-44d1-40a1-b89f-7d15cfbd81b7,22911,ON
27d00887-4ce5-4242-bca3-3f235a16f35a,75592,ON
a550b62b-e713-4f86-a9e9-4babb78f2ba3,1740,ON
3ff92ef5-10a5-4767-86d8-a2bf90cb4497,7620,ON
277c1592-5460-4c8b-94b6-3fc2ddc67f81,14565,ON
59baaf7e-46d4-4581-8073-c033a18be2bd,99781,ON
97c1f4ad-b58e-4a0e-8177-23d99904e8a8,16249,ON
35ae638a-663d-4e5c-939f-88503c0a4fc3,93440,ON
4210634b-623c-4f00-ba76-0a8818e6b02c,22294,ON
2d2f2691-199a-47b9-92af-fcf25fbdbac8,35924,ON
f7ee6bf5-b518-4f41-8d02-9729fd19b853,81543,ON
16770db2-f96d-4344-84dc-38dbe40cf89c,31906,ON
a0fb6e08-27c2-4624-b4a0-7ce667541302,37719,ON
230c5ff3-e2c3-48c4-8960-b7713fc3b2df,14918,ON
3dc3393a-9a54-4efd-a4ce-376c7ae7eb48,83569,ON
48255e14-1abc-4f7f-8e0b-7909b9a3c872,47483,ON
414260d5-c87f-454a-880d-595edb9a3cf0,90878,ON
4180b127-ac2b-416d-9544-74293b0bdde5,67400,ON
a60e9661-4bac-41d9-ab0c-d14e5a2d584a,20804,ON
629a57fb-09ec-4131-9dc3-605463e5ed51,19226,ON
1e7468ae-8b38-41b9-9591-88cd553a01be,11972,ON
cec312f9-3115-4c7a-89df-eabbd33224c4,22866,ON
ea376499-0c38-4ad3-a4bd-86e1e845e3df,11989,OFF
b02d4503-f634-4f00-a709-b7c394524bd9,99709,ON
6e8cc42e-a439-446f-9a52-ef974216923d,49596,ON
ee66f089-e42c-4dbb-8122-ed51a1881903,10965,ON
db8a0f9b-e998-4cd0-b1cb-22e181e452ba,14567,ON
02605072-3923-4153-9b9e-cf94721efdf3,6725,ON
83fa43ee-ed14-457c-86a9-e4e6fcc85edb,73305,ON
8bb178b4-a258-4e8c-a363-72e6f5e22f93,71838,ON
4fe6bc1d-8743-4b6b-b32b-bac0a72b770a,1035,ON
125a8c56-df6d-40df-9cb2-57e09454cdcc,92848,ON
02baf078-ceb4-4ca4-ac5b-1982529669e4,80191,ON
664df91a-d424-493d-9d9c-6242f3d30401,72069,ON
f85f383f-425d-4340-b486-d4d83bb87b2d,75116,ON
57447408-36b1-457f-92f6-59556b63f28e,7461,ON
58526bd7-59b6-4e1b-8ed6-edebbacb8767,51841,OFF
f3340420-7f66-4fc6-a826-f17f9951c729,54368,ON
e0067599-8bc3-4f23-bfc9-1fbf01467e16,49840,ON
cd73b14b-058d-4dc0-b9e1-22057a67278b,79795,ON
11e6419f-bf35-4d43-af65-8fd75b7a3d7d,93332,ON
64d37d15-fc35-4966-9f57-13de1be9a200,30694,ON
cda5d77f-fa36-4cf1-9f91-ee25abd72c26,45820,ON
d4bf3318-1fc0-4428-920a-ccb2b9dac359,52867,ON
d74ccc24-65bc-4c17-b61c-789ce6dfb4bf,13306,ON
ff0a3d7f-efd3-41d6-8b55-a5cbf0803b95,94172,ON
ee424b83-83de-492b-a204-4230e917c693,36432,ON
4cf68ae1-e52f-4a16-b0df-69932701469b,8679,ON
ddadfd8d-a293-45ef-b2b5-3791763910c9,4196,ON
5203d5db-95d9-4590-8f3f-dea9213b55de,72891,ON
7d0530e7-8be2-4f6e-9e9d-c622e0fdb358,95882,ON
a514d628-63ea-4282-92a6-105eca4812cd,13805,ON
3f5ae854-d143-42ff-b790-6f27f1b90ace,40491,ON
b772fcd4-c243-47d6-9d80-2b2610e152c9,89523,ON
77480bf3-1332-474d-bce0-e91a61e264fd,17898,ON
08de8c93-6742-4717-b4fb-4429908e720c,85222,OFF
28db16b8-e373-432a-8e97-96a3008d46b9,73262,ON
5131c4fb-5c6d-4f64-bd69-9e4cee17d2cc,52428,ON
6b90c210-c839-4a1d-b206-100c96796b7f,2472,ON
46bdc5b1-b3ff-4f48-8d84-c8d7240b8aae,53750,ON
787f0bfe-461f-40a1-99a3-4bdee940060e,71225,ON
4d5e35d1-10a0-4466-8c9d-2a11d45c684f,78682,ON
8ac846da-f9ed-498b-8845-f3597228926f,21465,ON
bb35bab7-0022-4244-b733-8282b60a7c8b,12490,ON
2f8767f0-79ee-453d-9ef9-4837b2b39960,64374,ON
9bf5da7b-8891-42f2-bd07-efb608a64a7b,97838,ON
d57a001d-c93e-4853-9ddf-cc4681b7a8d3,41230,ON
db4fb15e-7c6b-4a0b-a348-d6a9c9dd886a,35353,ON
97f4c93b-643a-4d49-89fa-a9864c765501,65506,ON
40173cae-48a9-4fca-b401-4f5ba7243f5b,95789,ON
b1c05d85-5640-4862-abc9-9a6f35a4925e,3144,ON
a20336a4-cbc9-4ce3-968e-396554f118da,64031,ON
ec7f35e0-d025-427b-8630-7714783251e7,33964,ON
cc60a40e-1374-4e9e-99fd-bcb1a27336cb,79660,ON
565b0b2c-57cc-4a50-b14c-f8521380ed4d,88596,ON
4375a210-8958-43a7-8e34-290e9472a817,96247,ON
1a23bbc7-096b-4965-b5dd-810122645a38,44529,ON
afdd4724-dcf7-4d62-b69a-fc76143a684d,23674,ON
86bc9ee4-271c-490c-989c-c6ff576516eb,19198,ON
c3ad7e98-4ef6-4e90-91fd-6d2695d7009f,39880,ON
a1d7f7c4-9629-427f-ab41-13bc1ce6af4a,80614,ON
8da16848-0fac-4634-a7c8-e14478b938fc,82103,ON
007d5a65-7efb-4a4b-a624-b60b19d209d7,35600,ON
9ad234a0-eda1-4d39-bd89-4a9910ebf9ce,87601,ON
f51a5d8c-5f92-4794-ac38-dc7870a4f2ed,80438,ON
7588e754-43dc-4c95-8abc-7601e0000d24,85843,OFF
6304eef4-751f-4421-80de-533e97593169,72558,ON
cb23ec64-ec3e-483a-a3fe-d30445675520,76961,ON
0ce0a72c-dd98-4fb2-b4dd-533bb05e047b,59044,ON
f0d9468b-a58a-4e40-9c08-df3fd3eba11c,53298,ON
6e84d158-4433-4e5f-92fc-4288818f742e,31038,ON
68afabfd-b756-42a3-aad7-866983642b61,75589,ON
bf1fbbfb-c9a0-4964-adf7-b6b41208199e,16840,ON
6e05e3e2-6703-4d59-8c9e-eb36bd1df3a5,50590,ON
49869af1-e6c5-4f66-b6c8-bc6dcea58de5,4903,ON
80e70ba6-9d4b-4587-8022-891b9efcd9a0,7207,ON
84b1dbbc-5e1b-4c22-a90f-8b4a7277e17b,59826,ON
83a9cdce-c2a7-42e2-9599-a5d70acf3bbf,52782,ON
5fee6c31-4806-4bf2-b4ef-23bb2cf68959,75559,ON
9cf9bdda-038f-4e66-9b60-ded40d76e5ff,38875,ON
2618bf73-c404-4898-97da-61fd0a72ddab,11803,ON
5377a52b-cb3a-413f-ba16-d7b0339c2e0f,55799,ON
123adb48-dcb6-4178-ba9d-9651f873bd91,43716,ON
c655ce6a-2c45-4386-a7df-be746aedd3cc,90012,ON
c043a992-85ba-4882-b611-779ad81db5a6,74141,OFF
4deb2527-8e95-41b9-944c-e7c4a5deeccf,61884,ON
1fd07307-0e6f-4935-b73f-b5d86e4d5698,4471,ON
ae9b34c3-ede4-4c49-81b4-a5f22131a610,99100,ON
b4ec0979-4f03-4c9e-bf6c-8f978e85650c,10564,ON
684098ec-b974-4293-9cd5-65a37dfbf064,46649,ON
df4fedd2-2030-47f4-a8f5-f7648d8ab066,17518,ON
b76dd605-447c-4072-885f-4538a0565103,82330,ON
0d0630bb-b8dd-431a-8da7-37fb3ba0d824,46622,ON
972a480d-c26a-4aae-9d0f-0dd402221a72,7855,ON
2d2585a3-d65c-40d3-8049-8119e89d3cd9,55722,OFF
1a62e135-404d-4571-9b02-9565dd0cee7a,33087,ON
947bad5b-b7da-4988-bd3a-29af99ef7db8,45051,ON
0ecf958b-b53b-4563-adef-33363138fe57,39912,ON
2eb107f6-f0b1-4fda-a988-5500e33349ae,15441,ON
532cfa16-28f2-42b0-883f-2012a98f0141,84194,ON
b5b8386b-c449-4148-8889-e0b10ed43cf7,94088,ON
c2f5fa3e-c4c2-442e-b770-b56893f38bbc,57813,ON
0c019df6-2f69-4cd6-b791-7b8a0db834fe,59138,ON
8d392bd9-adf0-44fc-9a97-8d77efda437d,69912,ON
27279948-4d5d-4423-9677-26df811e813f,83683,ON
876323a6-5aae-426d-af33-d5d36137a19b,44547,ON
89d84193-3052-49c3-a8e9-cc978dc8f748,30171,ON
56e029d2-50d2-4e51-ad3d-62ddc7a2cf60,4431,ON
52fb8f84-d8eb-4aae-ad97-fc3f45deb255,37272,ON
4c7c6bb3-a3cd-4123-9e8f-7f9371fa4caa,40894,ON
8e8d4d5a-124c-40d7-a983-1cf4b66d48aa,42143,ON
58ae2459-9290-4d48-a4cf-7b27810acbb7,51815,ON
008ffbb7-f1a5-4f1e-9b6f-3ce970a735af,61991,ON
48475942-2898-446d-805e-0963a74e3cd1,46194,ON
b7d53114-5c4f-4772-be98-ecb00b09f9ec,85490,ON
db99600f-25e1-4c14-9973-1b862975c4cd,76848,ON
fc89ab01-68d2-4f8e-b5a7-07c5497cf296,68248,ON
6bc7271e-eedc-4f1d-b591-7cd79eec59cb,90337,ON
79b46aeb-5a7f-48be-8789-6956258d4eec,9280,ON
f8a24039-69f5-453e-85c4-92cbb1edc462,73727,ON
4c1b4e97-82d3-4cb8-a374-3893a8e46a7f,83325,ON
129d7502-e0ae-4822-8a2c-82efb08bdca6,53910,ON
46463c79-2f6b-414d-b144-9bede714cd41,32953,ON
6e70a49e-e354-4e1d-bea4-4786940aa44b,18821,ON
f9147f23-22b1-4a21-b64d-f76bd518a89f,84877,ON
4b472cd4-0f9d-4f7a-a160-e9cd4afdecd9,40382,ON
c9b92482-7f1d-4df8-bc5c-8bb69f50664f,95367,ON
66fde76a-548d-4e79-92b7-8c99f03f8acd,28413,ON
60647ef1-45cc-45af-a15e-6ed51b3b48f5,27060,ON
802d97a3-96e0-499f-a89c-d6baacef28b7,42767,ON
ea8d3064-8c7d-4d7a-aaaf-5745cd88d5fc,2146,ON
303d0c5c-3b46-4ff1-9321-4cc8773dba3b,71309,ON
11412910-0435-4daa-ae00-d75962300806,86945,ON
8bdc9f9a-fc77-4838-a0cf-1b366d5230d0,47218,ON
54a42f75-6c0f-4c3e-9685-14aa39e61704,12770,ON
ba6fe34a-3c36-4814-9c62-fa2d30cd4c84,16090,ON
3bfc6d2f-daed-4745-90f8-beeb4e802cb7,17656,ON
3f881d44-5dac-4ebb-853d-5dc6ff3c8d58,61909,ON
976483f5-169d-40d8-89ca-98f3269e2667,35059,ON
5f1bbb44-5bc9-4c13-ae3f-681d8484836e,68138,ON
5fd8553a-fad5-4584-bdc6-dab385d7f3f0,86270,ON
ccf3429a-f8b1-44c1-8bcc-39179e137872,94278,ON
8495f145-95fe-437b-afa7-8dc792e070c1,14116,ON
bb6ce091-c3c5-424e-b599-8553d4aa5073,51264,ON
7a72b8e2-3327-4410-aede-ede40dcfbd1b,19692,ON
c5cad273-362c-4624-badd-ae58ea621ef7,56107,ON
86201de3-31b2-48d6-af6b-595c22532821,98667,ON
574d2a15-15b4-46e5-96af-759ec7243616,82850,ON
e5d8f371-ea58-4cb6-a40f-e3248cd4ae52,70487,ON
0b972d5f-fcc4-4825-8b30-05db386d20b7,49240,ON
024d49ac-79f5-4ef8-ae50-d23a85ddd0bd,23743,ON
de331a73-f5bd-469d-80bc-245ef968756d,4235,ON
30aaccf0-282c-4cdd-9114-6ff5a2dc0869,45530,ON
40c34cd8-90f0-4714-9ea2-4417c1c06a9d,57048,ON
3f968026-f3cd-4f83-9a0c-b51fe25ae34f,88280,ON
71c7b616-df1b-4401-933c-7ed8f76a5dd1,55210,ON
c4c376b2-f22a-43ca-b1fb-0250fff9f27d,1904,ON
5fcec63d-fb5e-42ea-8f29-b8fc33eeaf9d,44712,ON
b50953b9-4e9e-4c88-a59e-4fdba4158b90,91962,ON
b9308dbf-a52d-4c2d-8065-6c4c2e1f6fec,76446,ON
16f78ad1-33dc-4a1d-999a-de4754ac212a,74917,ON
799f80e2-3058-4f1c-ab41-1139768f6770,75860,ON
606862fe-4391-4d65-aa5b-5fbeedef1a06,96910,ON
1f2605df-6cf5-409f-8edf-c218ad82f095,97703,ON
1931efcb-cdab-4853-9155-a8b67615187b,26375,ON
0d1c4d65-6c06-43b6-937c-4fa4f8521684,20173,ON
23a5033d-22e5-4657-897a-cdfb33cb5302,85383,ON
57e93d6c-a205-4efb-8fa7-b53e5c9f2bf5,9432,ON
c308c8ab-5e8f-49b8-9b30-9b9841d7cbcf,76533,ON
6e0bc991-52eb-4eec-b196-385fbb4e47fd,61548,ON
8372527c-9615-4478-acf4-9a704ddc92b3,36694,ON
4834023f-bacf-41e5-8251-a6a4a1a41d7e,53612,ON
a715038f-97f8-47cf-948c-a4d52d09a181,50117,ON
1f682c38-906b-4a02-a857-cc923a3b585f,52669,ON
455d534f-85ed-443c-9eec-2c192dccfe24,28080,ON
afa56b58-0fb0-46e7-ae8a-5e570ed01172,83695,ON
ca7fd9d8-b856-4518-9267-a0f388ff74fa,70582,ON
3e565204-eb2a-48e8-af57-5d75ab6c8ec1,20395,ON
6c1a1d76-ac81-40d4-80dd-a5a3268c7326,49759,ON
32741d56-acea-42f2-b027-e0d3a992053b,54593,ON
bae766c9-839f-4b96-a256-3847b5cf2fcc,79522,ON
54ad26f8-2283-4b98-9048-133c732184e1,7034,ON
a97e12b4-cb5c-42df-8db7-eddc164d0baa,21633,ON
8b4847da-65c5-45fd-912a-c9fd69f44b5a,69928,ON
b982b796-8586-4d1e-adc0-06bc55a7a224,59175,ON
e156e3e2-575e-46b1-9a61-cce82ff07862,84591,ON
f924b347-4dc6-4510-94c2-7a3c8252ac16,52583,ON
568db96c-c683-47d3-9496-d005bda1c633,13031,ON
91e08d77-59c7-4a8e-b94b-2060d4d573ad,92613,ON
838945c6-3e73-4fed-b814-e5ea0d1fedee,82498,ON
aaae1c10-95c6-4fdb-ae7c-09f89f902122,58540,ON
c753ca9e-e645-4189-a788-4212d1d659b4,94681,ON
554b6704-ac21-4fd6-ab43-4e1e7a3c0545,55146,ON
59fcb482-499b-49e8-9329-90e83be96271,71406,ON
5a74829d-e5b7-4fd2-8c7f-c6bf3be02875,13277,ON
27752807-23da-4f76-8cfa-39b4cf4e7c4d,29998,ON
45fbcb96-52f1-43ee-a993-d95eea7f2a15,67378,ON
5478300b-0133-48b1-894d-c866d8ceeb3d,74878,ON
827025b3-1388-48b4-8335-f011d69f4fd1,16268,ON
c77065b4-1fe5-4379-be03-afd437a477ec,3818,ON
6d2bdd11-56f8-400e-9366-ab82a1c746c0,18062,ON
74c666bf-b640-4298-9148-cf7f81b23575,85806,ON
b740ba76-f1a9-4d74-965b-16777efea348,6167,ON
dd229006-204e-454b-97cf-a491646dc060,72407,ON
5626054e-0388-41cb-9740-ea51b7f12319,66460,ON
49904f16-a19f-4ef3-b3c3-5e02558f5ca1,94818,ON
fb3973ce-9b07-4d90-a9d4-ee0dd0dda1f8,41828,OFF
7c519456-ec8d-40e9-9ec0-b382f0380ea3,23964,ON
3ee8bc00-c9ff-458f-aa1e-1b40e0f3c594,70813,ON
d3a26dcd-9f20-40a7-9e04-f23157b5b777,78262,ON
2d0c37ef-a67a-4855-a274-728eccae71ec,77292,ON
dfde59a7-9d37-4b2b-b761-3f498ae763d5,31466,ON
2b411def-7d96-4a4f-a361-1b9be46a67eb,55999,ON
66565dd4-550b-469d-a7d4-b4ad14755dbd,44622,ON
0cd50ca6-e779-4146-8024-98de61983aeb,85484,ON
3a0d11aa-6f27-4ef3-b9ec-ae38148299b8,95940,ON
48bae145-bcdb-4dfc-a066-c63772953fe7,3344,ON
fe7c3d29-c243-4ef9-947d-8edc52f50bba,6536,ON
54c0991d-c81f-45eb-87c8-4d1f415bb31e,97535,ON
9e4e7462-2a36-4174-bc41-c968e36ed367,88527,ON
6e7e6a9d-ee0b-4c64-b950-a0b73ccc5aab,33653,ON
d2212009-d747-47d0-8faa-61d997a24293,9431,ON
8e3dab75-84c0-4d9b-9e7c-aecd8259b45f,80994,OFF
85a5a43d-e5bc-4f8d-aaeb-72efe6007ae6,3757,ON
dd5d6c38-f2bc-4820-ac2a-d2becbe894e4,70730,ON
04c112f6-7cff-4e40-a4c2-774e7c551255,42428,ON
d636ba89-7da9-47e8-8181-94dc55d08c6e,60868,ON
58e2ced6-0ef4-47f0-b969-4436dc6fc99a,73930,ON
3b319a27-59fc-4666-8783-f2e08d5d6942,73877,ON
8e9b0edf-2ef9-488b-8248-d36ac4d13e66,21858,ON
714ade70-6b7d-42cd-a9a3-b78d56b7f826,42529,ON
ad2bc784-3bce-42e6-80b6-7e7610233cf6,69652,ON
5426c348-8192-45d9-aee6-c8e857dde8c2,36530,ON
52ca43be-737d-4a8b-a68b-ff11d6f14a27,19455,ON
bf376895-4605-450e-b0e1-4e295046995a,25148,ON
9079da70-4c1c-46b5-96b8-24d4d224454a,3469,ON
0358c58a-cb6f-47af-8525-d7a82bd1fd45,68157,ON
67340243-7ff1-49e1-9898-e36c017afe9b,84967,ON
79647ba5-deda-472a-8e35-555f2e055cbe,50427,ON
