0
{'IdSession': 541323, 'IdPSX': 0, 'IdSubscriber': 98986, 'StartSession': '04/08/2024 09:08:30', 'EndSession': '', 'Duration': 63317, 'UpTx': 5699417166, 'DownTx': 5086938811}
{'IdSession': 675479, 'IdPSX': 2, 'IdSubscriber': 75717, 'StartSession': '2025-02-09 04:55:55', 'EndSession': '2025-02-09 09:30:49', 'Duration': 16494, 'UpTx': 1500594996, 'DownTx': 9933475860}
{'IdSession': 921230, 'IdPSX': 2, 'IdSubscriber': 75717, 'StartSession': '2025-04-07 16:15:39', 'EndSession': '2025-04-08 05:35:41', 'Duration': 48002, 'UpTx': 9911048239, 'DownTx': 1130275494}
{'IdSession': 964662, 'IdPSX': 3, 'IdSubscriber': 75717, 'StartSession': '03/26/2025 16:00:41', 'EndSession': '03/27/2025 13:27:20', 'Duration': 77199, 'UpTx': 29567660, 'DownTx': 983880879}
{'IdSession': 855594, 'IdPSX': 0, 'IdSubscriber': 42301, 'StartSession': '15/06/2024 05:44:07', 'EndSession': '15/06/2024 13:12:40', 'Duration': 26913, 'UpTx': 7326502095, 'DownTx': 8794967322}
{'IdSession': 128429, 'IdPSX': 1, 'IdSubscriber': 42301, 'StartSession': '04-09-2024 01:02:02', 'EndSession': '', 'Duration': 39053, 'UpTx': 542615713, 'DownTx': 63167506}
{'IdSession': 104253, 'IdPSX': 2, 'IdSubscriber': 42301, 'StartSession': '2024-09-14 17:58:38', 'EndSession': '2024-09-15 13:30:03', 'Duration': 70285, 'UpTx': 3437763842, 'DownTx': 5034963888}
{'IdSession': 205010, 'IdPSX': 3, 'IdSubscriber': 42301, 'StartSession': '02/19/2025 04:26:35', 'EndSession': '02/19/2025 23:29:41', 'Duration': 68586, 'UpTx': 685208472, 'DownTx': 581502374}
{'IdSession': 717345, 'IdPSX': 0, 'IdSubscriber': 42301, 'StartSession': '05/01/2025 16:50:34', 'EndSession': '05/01/2025 17:58:59', 'Duration': 4105, 'UpTx': 298954892, 'DownTx': 3637552078}
{'IdSession': 618535, 'IdPSX': 1, 'IdSubscriber': 86767, 'StartSession': '28-03-2025 21:03:21', 'EndSession': '29-03-2025 00:30:05', 'Duration': 12404, 'UpTx': 688658345, 'DownTx': 382590017}
{'IdSession': 305899, 'IdPSX': 0, 'IdSubscriber': 86767, 'StartSession': '01/03/2025 08:06:25', 'EndSession': '02/03/2025 01:02:26', 'Duration': 60961, 'UpTx': 5255155199, 'DownTx': 9508114495}
{'IdSession': 829806, 'IdPSX': 2, 'IdSubscriber': 86767, 'StartSession': '2024-10-16 16:40:38', 'EndSession': '2024-10-16 22:16:06', 'Duration': 20128, 'UpTx': 423357070, 'DownTx': 363094113}
{'IdSession': 825255, 'IdPSX': 1, 'IdSubscriber': 86767, 'StartSession': '02-12-2024 09:47:48', 'EndSession': '03-12-2024 07:26:35', 'Duration': 77927, 'UpTx': 564219216, 'DownTx': 407570243}
{'IdSession': 712005, 'IdPSX': 2, 'IdSubscriber': 86767, 'StartSession': '2025-04-10 21:46:40', 'EndSession': '2025-04-11 13:59:12', 'Duration': 58352, 'UpTx': 6135924258, 'DownTx': 9679022751}
{'IdSession': 332017, 'IdPSX': 3, 'IdSubscriber': 86721, 'StartSession': '03/06/2025 23:04:49', 'EndSession': '03/07/2025 14:54:09', 'Duration': 56960, 'UpTx': 51879626, 'DownTx': 93392472}
{'IdSession': 871105, 'IdPSX': 0, 'IdSubscriber': 86721, 'StartSession': '13/05/2024 23:50:27', 'EndSession': '14/05/2024 12:43:49', 'Duration': 46402, 'UpTx': 7203734558, 'DownTx': 6928206741}
{'IdSession': 7776, 'IdPSX': 2, 'IdSubscriber': 86721, 'StartSession': '2024-05-14 02:09:45', 'EndSession': '2024-05-14 19:04:00', 'Duration': 60855, 'UpTx': 582367148, 'DownTx': 6779486495}
{'IdSession': 14673, 'IdPSX': 0, 'IdSubscriber': 86721, 'StartSession': '23/10/2024 13:54:19', 'EndSession': '24/10/2024 10:40:17', 'Duration': 74758, 'UpTx': 9936457987, 'DownTx': 4332209610}
{'IdSession': 277083, 'IdPSX': 2, 'IdSubscriber': 86721, 'StartSession': '2024-08-21 00:55:34', 'EndSession': '2024-08-21 11:25:26', 'Duration': 37792, 'UpTx': 2688260658, 'DownTx': 632171553}
{'IdSession': 871859, 'IdPSX': 0, 'IdSubscriber': 32983, 'StartSession': '09/06/2024 21:02:59', 'EndSession': '10/06/2024 05:58:30', 'Duration': 32131, 'UpTx': 5490519655, 'DownTx': 1101714878}
{'IdSession': 934123, 'IdPSX': 1, 'IdSubscriber': 32983, 'StartSession': '10-10-2024 07:11:55', 'EndSession': '11-10-2024 04:51:00', 'Duration': 77945, 'UpTx': 278876494, 'DownTx': 546559354}
{'IdSession': 946379, 'IdPSX': 2, 'IdSubscriber': 32983, 'StartSession': '2025-03-31 12:08:43', 'EndSession': '2025-04-01 04:45:01', 'Duration': 59778, 'UpTx': 183538226330, 'DownTx': 562689444568}
{'IdSession': 900720, 'IdPSX': 2, 'IdSubscriber': 32983, 'StartSession': '2024-12-30 14:00:53', 'EndSession': '2024-12-31 01:40:33', 'Duration': 41980, 'UpTx': 9839489719, 'DownTx': 8143979708}
{'IdSession': 154877, 'IdPSX': 0, 'IdSubscriber': 32983, 'StartSession': '16/12/2024 00:25:47', 'EndSession': '17/12/2024 00:09:32', 'Duration': 85425, 'UpTx': 7865573158, 'DownTx': 5745373866}
{'IdSession': 633044, 'IdPSX': 2, 'IdSubscriber': 26329, 'StartSession': '2025-01-14 18:08:27', 'EndSession': '2025-01-15 14:34:13', 'Duration': 73546, 'UpTx': 2812735182, 'DownTx': 6957097502}
{'IdSession': 374663, 'IdPSX': 1, 'IdSubscriber': 26329, 'StartSession': '18-06-2024 06:53:03', 'EndSession': '', 'Duration': 8639, 'UpTx': 337007921, 'DownTx': 932663881}
{'IdSession': 91863, 'IdPSX': 3, 'IdSubscriber': 26329, 'StartSession': '02/25/2025 09:34:20', 'EndSession': '02/26/2025 00:01:57', 'Duration': 52057, 'UpTx': 838399345, 'DownTx': 983985712}
{'IdSession': 526161, 'IdPSX': 1, 'IdSubscriber': 26329, 'StartSession': '18-12-2024 02:53:47', 'EndSession': '', 'Duration': 16416, 'UpTx': 541769377, 'DownTx': 73194054}
{'IdSession': 275624, 'IdPSX': 2, 'IdSubscriber': 26329, 'StartSession': '2024-11-17 10:39:51', 'EndSession': '2024-11-17 15:48:15', 'Duration': 18504, 'UpTx': 459105154, 'DownTx': 8477567655}
{'IdSession': 148563, 'IdPSX': 3, 'IdSubscriber': 23227, 'StartSession': '03/27/2025 06:14:14', 'EndSession': '03/27/2025 13:51:48', 'Duration': 27454, 'UpTx': 393818080, 'DownTx': 850899807}
{'IdSession': 369088, 'IdPSX': 0, 'IdSubscriber': 23227, 'StartSession': '09/09/2024 23:53:30', 'EndSession': '10/09/2024 22:57:20', 'Duration': 83030, 'UpTx': 5934068874, 'DownTx': 6612888171}
{'IdSession': 134474, 'IdPSX': 3, 'IdSubscriber': 23227, 'StartSession': '01/27/2025 04:54:31', 'EndSession': '01/28/2025 01:08:18', 'Duration': 72827, 'UpTx': 98983874, 'DownTx': 899422986}
{'IdSession': 285092, 'IdPSX': 1, 'IdSubscriber': 23227, 'StartSession': '02-04-2025 14:37:03', 'EndSession': '', 'Duration': 37967, 'UpTx': 947741923, 'DownTx': 592263237}
{'IdSession': 665981, 'IdPSX': 0, 'IdSubscriber': 23227, 'StartSession': '14/09/2024 10:19:15', 'EndSession': '', 'Duration': 58241, 'UpTx': 9786564688, 'DownTx': 1313523805}
{'IdSession': 488640, 'IdPSX': 2, 'IdSubscriber': 23227, 'StartSession': '2024-12-01 03:41:57', 'EndSession': '2024-12-01 07:31:45', 'Duration': 13788, 'UpTx': 8588751877, 'DownTx': 1160716497}
{'IdSession': 955785, 'IdPSX': 0, 'IdSubscriber': 23227, 'StartSession': '27/03/2025 00:20:30', 'EndSession': '27/03/2025 23:13:45', 'Duration': 82395, 'UpTx': 7522907582, 'DownTx': 4085564797}
{'IdSession': 605268, 'IdPSX': 1, 'IdSubscriber': 23227, 'StartSession': '25-01-2025 06:34:52', 'EndSession': '26-01-2025 05:45:08', 'Duration': 83416, 'UpTx': 368241563, 'DownTx': 152312702}
{'IdSession': 353371, 'IdPSX': 1, 'IdSubscriber': 23227, 'StartSession': '01-06-2024 09:08:55', 'EndSession': '02-06-2024 07:57:09', 'Duration': 82094, 'UpTx': 148562549, 'DownTx': 109008828}
{'IdSession': 879078, 'IdPSX': 3, 'IdSubscriber': 23227, 'StartSession': '04/09/2025 13:45:14', 'EndSession': '04/10/2025 08:15:36', 'Duration': 66622, 'UpTx': 207562237, 'DownTx': 188201999}
{'IdSession': 941624, 'IdPSX': 0, 'IdSubscriber': 23227, 'StartSession': '12/01/2025 17:00:59', 'EndSession': '13/01/2025 10:23:52', 'Duration': 62573, 'UpTx': 723346179, 'DownTx': 3133549025}
{'IdSession': 208737, 'IdPSX': 2, 'IdSubscriber': 23227, 'StartSession': '2024-10-25 18:59:38', 'EndSession': '2024-10-26 04:58:12', 'Duration': 35914, 'UpTx': 8626633131, 'DownTx': 6119738980}
{'IdSession': 750936, 'IdPSX': 1, 'IdSubscriber': 23227, 'StartSession': '14-06-2024 05:57:28', 'EndSession': '15-06-2024 04:15:15', 'Duration': 80267, 'UpTx': 121950529, 'DownTx': 327031154}
{'IdSession': 404505, 'IdPSX': 1, 'IdSubscriber': 23227, 'StartSession': '21-07-2024 01:59:04', 'EndSession': '21-07-2024 04:57:57', 'Duration': 10733, 'UpTx': 878744882, 'DownTx': 396990943}
{'IdSession': 76712, 'IdPSX': 1, 'IdSubscriber': 23227, 'StartSession': '16-12-2024 16:57:20', 'EndSession': '17-12-2024 04:08:33', 'Duration': 40273, 'UpTx': 500960865, 'DownTx': 957665799}
{'IdSession': 447588, 'IdPSX': 1, 'IdSubscriber': 85537, 'StartSession': '04-04-2025 20:31:08', 'EndSession': '05-04-2025 09:54:36', 'Duration': 48208, 'UpTx': 567593233, 'DownTx': 275981613}
{'IdSession': 220832, 'IdPSX': 3, 'IdSubscriber': 85537, 'StartSession': '03/19/2025 10:56:58', 'EndSession': '03/19/2025 13:17:52', 'Duration': 8454, 'UpTx': 393100015, 'DownTx': 44771174}
{'IdSession': 305849, 'IdPSX': 3, 'IdSubscriber': 85537, 'StartSession': '12/01/2024 00:33:27', 'EndSession': '', 'Duration': 85026, 'UpTx': 493953870, 'DownTx': 724690166}
{'IdSession': 651617, 'IdPSX': 3, 'IdSubscriber': 85537, 'StartSession': '06/23/2024 23:21:07', 'EndSession': '06/24/2024 21:51:30', 'Duration': 81023, 'UpTx': 700053696, 'DownTx': 152641250}
{'IdSession': 67721, 'IdPSX': 2, 'IdSubscriber': 85537, 'StartSession': '2024-10-08 00:15:25', 'EndSession': '2024-10-08 04:18:21', 'Duration': 14576, 'UpTx': 3858207963, 'DownTx': 1797865049}
{'IdSession': 919973, 'IdPSX': 2, 'IdSubscriber': 35841, 'StartSession': '2025-04-05 12:37:17', 'EndSession': '2025-04-06 05:51:01', 'Duration': 62024, 'UpTx': 2323288375, 'DownTx': 1298824538}
{'IdSession': 230952, 'IdPSX': 0, 'IdSubscriber': 35841, 'StartSession': '09/10/2024 04:19:08', 'EndSession': '', 'Duration': 71228, 'UpTx': 500411665, 'DownTx': 4794440725}
{'IdSession': 653884, 'IdPSX': 2, 'IdSubscriber': 35841, 'StartSession': '2024-07-13 21:39:40', 'EndSession': '2024-07-14 12:30:37', 'Duration': 53457, 'UpTx': 7120021074, 'DownTx': 2652106351}
{'IdSession': 281026, 'IdPSX': 2, 'IdSubscriber': 35841, 'StartSession': '2025-03-09 12:12:46', 'EndSession': '2025-03-09 13:28:10', 'Duration': 4524, 'UpTx': 1851048941, 'DownTx': 9979350809}
{'IdSession': 876425, 'IdPSX': 3, 'IdSubscriber': 35841, 'StartSession': '06/25/2024 03:47:23', 'EndSession': '06/25/2024 14:19:58', 'Duration': 37955, 'UpTx': 559571565, 'DownTx': 390988912}
{'IdSession': 581708, 'IdPSX': 1, 'IdSubscriber': 35841, 'StartSession': '16-05-2024 16:43:02', 'EndSession': '17-05-2024 13:11:48', 'Duration': 73726, 'UpTx': 977728702, 'DownTx': 799932445}
{'IdSession': 856107, 'IdPSX': 3, 'IdSubscriber': 35841, 'StartSession': '03/25/2025 15:33:58', 'EndSession': '03/26/2025 13:39:33', 'Duration': 79535, 'UpTx': 204736052, 'DownTx': 92842919}
{'IdSession': 299221, 'IdPSX': 0, 'IdSubscriber': 35841, 'StartSession': '10/11/2024 14:12:32', 'EndSession': '11/11/2024 05:21:07', 'Duration': 54515, 'UpTx': 7144137349, 'DownTx': 5128602296}
{'IdSession': 680654, 'IdPSX': 1, 'IdSubscriber': 35841, 'StartSession': '07-12-2024 16:44:54', 'EndSession': '08-12-2024 01:28:35', 'Duration': 31421, 'UpTx': 295344897, 'DownTx': 186359333}
{'IdSession': 484152, 'IdPSX': 1, 'IdSubscriber': 35841, 'StartSession': '15-10-2024 11:00:58', 'EndSession': '16-10-2024 04:53:06', 'Duration': 64328, 'UpTx': 498917083, 'DownTx': 220323489}
{'IdSession': 599886, 'IdPSX': 2, 'IdSubscriber': 90046, 'StartSession': '2024-07-12 09:15:24', 'EndSession': '', 'Duration': 38506, 'UpTx': 7259753374, 'DownTx': 4325191286}
{'IdSession': 469833, 'IdPSX': 0, 'IdSubscriber': 90046, 'StartSession': '04/12/2024 05:11:40', 'EndSession': '', 'Duration': 3818, 'UpTx': 1835276803, 'DownTx': 7319373015}
{'IdSession': 124750, 'IdPSX': 3, 'IdSubscriber': 90046, 'StartSession': '05/03/2024 09:25:27', 'EndSession': '05/03/2024 19:16:51', 'Duration': 35484, 'UpTx': 577600978, 'DownTx': 173942691}
{'IdSession': 591130, 'IdPSX': 2, 'IdSubscriber': 90046, 'StartSession': '2025-01-13 16:12:17', 'EndSession': '2025-01-13 19:21:12', 'Duration': 11335, 'UpTx': 6332970777, 'DownTx': 5606642805}
{'IdSession': 581251, 'IdPSX': 1, 'IdSubscriber': 90046, 'StartSession': '29-04-2024 10:48:37', 'EndSession': '29-04-2024 17:21:32', 'Duration': 23575, 'UpTx': 965405050, 'DownTx': 955609885}
{'IdSession': 407192, 'IdPSX': 1, 'IdSubscriber': 83216, 'StartSession': '04-04-2025 03:04:06', 'EndSession': '04-04-2025 16:50:01', 'Duration': 49555, 'UpTx': 911633924, 'DownTx': 936221060}
{'IdSession': 967936, 'IdPSX': 2, 'IdSubscriber': 83216, 'StartSession': '2024-05-16 17:29:04', 'EndSession': '2024-05-17 10:16:56', 'Duration': 60472, 'UpTx': 2647439383, 'DownTx': 1619541306}
{'IdSession': 334342, 'IdPSX': 1, 'IdSubscriber': 83216, 'StartSession': '11-04-2025 21:13:12', 'EndSession': '12-04-2025 05:58:51', 'Duration': 31539, 'UpTx': 882995487, 'DownTx': 379751296}
{'IdSession': 810292, 'IdPSX': 1, 'IdSubscriber': 83216, 'StartSession': '27-02-2025 20:24:58', 'EndSession': '28-02-2025 04:50:57', 'Duration': 30359, 'UpTx': 660691204, 'DownTx': 33823888}
{'IdSession': 488720, 'IdPSX': 2, 'IdSubscriber': 83216, 'StartSession': '2024-09-11 03:04:54', 'EndSession': '2024-09-11 09:24:51', 'Duration': 22797, 'UpTx': 2011662532, 'DownTx': 6072854605}
{'IdSession': 728531, 'IdPSX': 0, 'IdSubscriber': 97883, 'StartSession': '19/06/2024 15:47:04', 'EndSession': '', 'Duration': 73354, 'UpTx': 6761958794, 'DownTx': 5332784295}
{'IdSession': 152252, 'IdPSX': 3, 'IdSubscriber': 97883, 'StartSession': '04/21/2024 05:27:33', 'EndSession': '04/21/2024 19:18:09', 'Duration': 49836, 'UpTx': 742446498, 'DownTx': 240596546}
{'IdSession': 50594, 'IdPSX': 0, 'IdSubscriber': 97883, 'StartSession': '01/04/2025 08:47:34', 'EndSession': '02/04/2025 04:35:12', 'Duration': 71258, 'UpTx': 8409832889, 'DownTx': 2135701463}
{'IdSession': 271719, 'IdPSX': 0, 'IdSubscriber': 97883, 'StartSession': '04/10/2024 13:16:36', 'EndSession': '', 'Duration': 57169, 'UpTx': 7298258820, 'DownTx': 9082887907}
{'IdSession': 576940, 'IdPSX': 1, 'IdSubscriber': 97883, 'StartSession': '20-08-2024 20:19:57', 'EndSession': '21-08-2024 04:45:18', 'Duration': 30321, 'UpTx': 263745270, 'DownTx': 577639889}
{'IdSession': 525141, 'IdPSX': 0, 'IdSubscriber': 33472, 'StartSession': '07/10/2024 16:53:54', 'EndSession': '07/10/2024 18:33:11', 'Duration': 5957, 'UpTx': 7141037123, 'DownTx': 1034120386}
{'IdSession': 913473, 'IdPSX': 0, 'IdSubscriber': 33472, 'StartSession': '29/08/2024 06:25:06', 'EndSession': '', 'Duration': 65244, 'UpTx': 4342057063, 'DownTx': 8324920090}
{'IdSession': 537267, 'IdPSX': 1, 'IdSubscriber': 33472, 'StartSession': '22-11-2024 03:52:08', 'EndSession': '', 'Duration': 35050, 'UpTx': 333206984, 'DownTx': 601751516}
{'IdSession': 977677, 'IdPSX': 3, 'IdSubscriber': 33472, 'StartSession': '10/26/2024 09:22:14', 'EndSession': '10/27/2024 06:41:46', 'Duration': 76772, 'UpTx': 113164616, 'DownTx': 771030844}
{'IdSession': 649986, 'IdPSX': 3, 'IdSubscriber': 33472, 'StartSession': '05/09/2024 04:57:20', 'EndSession': '', 'Duration': 56172, 'UpTx': 23762639, 'DownTx': 828858121}
{'IdSession': 603391, 'IdPSX': 0, 'IdSubscriber': 33472, 'StartSession': '01/11/2024 00:00:49', 'EndSession': '01/11/2024 19:21:45', 'Duration': 69656, 'UpTx': 4912160419, 'DownTx': 3340200330}
{'IdSession': 739248, 'IdPSX': 2, 'IdSubscriber': 33472, 'StartSession': '2024-08-08 10:36:10', 'EndSession': '2024-08-09 08:43:52', 'Duration': 79662, 'UpTx': 3143845684, 'DownTx': 7127441570}
{'IdSession': 738292, 'IdPSX': 2, 'IdSubscriber': 33472, 'StartSession': '2024-11-21 08:51:48', 'EndSession': '2024-11-21 10:42:57', 'Duration': 6669, 'UpTx': 9860854742, 'DownTx': 159088147}
{'IdSession': 759932, 'IdPSX': 0, 'IdSubscriber': 33472, 'StartSession': '25/03/2025 16:13:05', 'EndSession': '26/03/2025 05:14:29', 'Duration': 46884, 'UpTx': 4016544373, 'DownTx': 5230406667}
{'IdSession': 881318, 'IdPSX': 0, 'IdSubscriber': 33472, 'StartSession': '20/08/2024 09:49:26', 'EndSession': '21/08/2024 07:23:50', 'Duration': 77664, 'UpTx': 1575871983, 'DownTx': 8759561159}
{'IdSession': 965574, 'IdPSX': 0, 'IdSubscriber': 33472, 'StartSession': '13/04/2025 15:06:01', 'EndSession': '14/04/2025 01:45:59', 'Duration': 38398, 'UpTx': 2991486954, 'DownTx': 863799082}
{'IdSession': 965324, 'IdPSX': 0, 'IdSubscriber': 33472, 'StartSession': '15/04/2025 21:00:17', 'EndSession': '16/04/2025 09:44:13', 'Duration': 45836, 'UpTx': 5181179817, 'DownTx': 967474040}
{'IdSession': 380289, 'IdPSX': 1, 'IdSubscriber': 33472, 'StartSession': '20-01-2025 09:52:09', 'EndSession': '', 'Duration': 7528, 'UpTx': 260531406, 'DownTx': 584039648}
{'IdSession': 907985, 'IdPSX': 1, 'IdSubscriber': 33472, 'StartSession': '09-03-2025 09:30:35', 'EndSession': '09-03-2025 11:04:25', 'Duration': 5630, 'UpTx': 15902358, 'DownTx': 465123243}
{'IdSession': 997451, 'IdPSX': 2, 'IdSubscriber': 33472, 'StartSession': '2024-10-18 02:52:28', 'EndSession': '2024-10-18 08:17:04', 'Duration': 19476, 'UpTx': 8208769293, 'DownTx': 1814888021}
{'IdSession': 915935, 'IdPSX': 2, 'IdSubscriber': 26835, 'StartSession': '2024-05-29 04:47:12', 'EndSession': '2024-05-29 23:38:58', 'Duration': 67906, 'UpTx': 6497070118, 'DownTx': 4137026961}
{'IdSession': 640819, 'IdPSX': 1, 'IdSubscriber': 26835, 'StartSession': '24-02-2025 08:54:33', 'EndSession': '25-02-2025 03:56:32', 'Duration': 68519, 'UpTx': 749428060, 'DownTx': 847648101}
{'IdSession': 589338, 'IdPSX': 3, 'IdSubscriber': 26835, 'StartSession': '11/10/2024 22:26:58', 'EndSession': '11/11/2024 12:59:06', 'Duration': 52328, 'UpTx': 587033932, 'DownTx': 418567004}
{'IdSession': 584176, 'IdPSX': 3, 'IdSubscriber': 26835, 'StartSession': '06/28/2024 21:14:05', 'EndSession': '', 'Duration': 55473, 'UpTx': 843285653, 'DownTx': 801192867}
{'IdSession': 321975, 'IdPSX': 0, 'IdSubscriber': 26835, 'StartSession': '03/04/2025 10:33:24', 'EndSession': '04/04/2025 00:26:38', 'Duration': 49994, 'UpTx': 2727285631, 'DownTx': 6934513363}
{'IdSession': 39295, 'IdPSX': 2, 'IdSubscriber': 26835, 'StartSession': '2024-08-12 02:34:00', 'EndSession': '2024-08-12 12:38:37', 'Duration': 36277, 'UpTx': 2115700759, 'DownTx': 2238674868}
{'IdSession': 647166, 'IdPSX': 2, 'IdSubscriber': 26835, 'StartSession': '2024-11-22 11:33:27', 'EndSession': '', 'Duration': 23496, 'UpTx': 6538493541, 'DownTx': 3348302535}
{'IdSession': 210250, 'IdPSX': 3, 'IdSubscriber': 26835, 'StartSession': '03/10/2025 04:27:57', 'EndSession': '03/11/2025 02:12:32', 'Duration': 78275, 'UpTx': 640255028, 'DownTx': 101981649}
{'IdSession': 820294, 'IdPSX': 2, 'IdSubscriber': 26835, 'StartSession': '2025-02-08 06:51:21', 'EndSession': '2025-02-08 13:42:32', 'Duration': 24671, 'UpTx': 102052697, 'DownTx': 2448886642}
{'IdSession': 602112, 'IdPSX': 2, 'IdSubscriber': 26835, 'StartSession': '2024-05-23 05:48:18', 'EndSession': '2024-05-24 02:06:57', 'Duration': 73119, 'UpTx': 2790835314, 'DownTx': 8433243682}
{'IdSession': 966141, 'IdPSX': 3, 'IdSubscriber': 95320, 'StartSession': '11/07/2024 21:09:34', 'EndSession': '11/08/2024 04:31:25', 'Duration': 26511, 'UpTx': 991011444, 'DownTx': 983758150}
{'IdSession': 445888, 'IdPSX': 3, 'IdSubscriber': 95320, 'StartSession': '02/23/2025 04:36:58', 'EndSession': '02/23/2025 10:16:18', 'Duration': 20360, 'UpTx': 231520017, 'DownTx': 696449202}
{'IdSession': 870042, 'IdPSX': 1, 'IdSubscriber': 95320, 'StartSession': '10-03-2025 09:10:55', 'EndSession': '11-03-2025 05:49:47', 'Duration': 74332, 'UpTx': 55370744, 'DownTx': 506096524}
{'IdSession': 328107, 'IdPSX': 1, 'IdSubscriber': 95320, 'StartSession': '28-07-2024 05:50:33', 'EndSession': '28-07-2024 11:01:18', 'Duration': 18645, 'UpTx': 328728485, 'DownTx': 571279677}
{'IdSession': 173542, 'IdPSX': 0, 'IdSubscriber': 95320, 'StartSession': '11/04/2025 01:19:47', 'EndSession': '11/04/2025 19:59:34', 'Duration': 67187, 'UpTx': 7894545263, 'DownTx': 5652951584}
{'IdSession': 304315, 'IdPSX': 2, 'IdSubscriber': 95320, 'StartSession': '2024-07-04 17:00:24', 'EndSession': '2024-07-04 21:09:01', 'Duration': 14917, 'UpTx': 756614018, 'DownTx': 4415495421}
{'IdSession': 473119, 'IdPSX': 2, 'IdSubscriber': 95320, 'StartSession': '2024-05-04 04:03:07', 'EndSession': '2024-05-04 09:01:34', 'Duration': 17907, 'UpTx': 3644841393, 'DownTx': 3061967890}
{'IdSession': 733568, 'IdPSX': 3, 'IdSubscriber': 95320, 'StartSession': '12/18/2024 08:11:48', 'EndSession': '', 'Duration': 5636, 'UpTx': 335004418, 'DownTx': 760807414}
{'IdSession': 737362, 'IdPSX': 2, 'IdSubscriber': 95320, 'StartSession': '2025-01-31 13:22:36', 'EndSession': '2025-02-01 08:51:50', 'Duration': 70154, 'UpTx': 4034515231, 'DownTx': 3075504799}
{'IdSession': 946296, 'IdPSX': 1, 'IdSubscriber': 95320, 'StartSession': '09-07-2024 14:23:12', 'EndSession': '', 'Duration': 51534, 'UpTx': 667804457, 'DownTx': 559575885}
{'IdSession': 908083, 'IdPSX': 2, 'IdSubscriber': 43915, 'StartSession': '2024-08-05 07:07:39', 'EndSession': '2024-08-06 00:36:37', 'Duration': 62938, 'UpTx': 3810724742, 'DownTx': 1891767626}
{'IdSession': 427394, 'IdPSX': 0, 'IdSubscriber': 43915, 'StartSession': '08/09/2024 17:46:19', 'EndSession': '', 'Duration': 50535, 'UpTx': 3343934031, 'DownTx': 6087498392}
{'IdSession': 506631, 'IdPSX': 3, 'IdSubscriber': 43915, 'StartSession': '12/09/2024 19:21:25', 'EndSession': '12/10/2024 12:06:39', 'Duration': 60314, 'UpTx': 600990858, 'DownTx': 73789229}
{'IdSession': 71276, 'IdPSX': 0, 'IdSubscriber': 43915, 'StartSession': '10/06/2024 16:54:34', 'EndSession': '11/06/2024 03:25:01', 'Duration': 37827, 'UpTx': 4886579667, 'DownTx': 8728551743}
{'IdSession': 519304, 'IdPSX': 3, 'IdSubscriber': 43915, 'StartSession': '09/30/2024 00:35:14', 'EndSession': '09/30/2024 11:34:33', 'Duration': 39559, 'UpTx': 783603959, 'DownTx': 169721009}
{'IdSession': 879514, 'IdPSX': 0, 'IdSubscriber': 3505, 'StartSession': '02/04/2025 04:12:23', 'EndSession': '02/04/2025 21:21:09', 'Duration': 61726, 'UpTx': 8897782472, 'DownTx': 8201231378}
{'IdSession': 299392, 'IdPSX': 3, 'IdSubscriber': 3505, 'StartSession': '05/23/2024 23:08:53', 'EndSession': '05/24/2024 02:16:24', 'Duration': 11251, 'UpTx': 533261931, 'DownTx': 930182918}
{'IdSession': 782558, 'IdPSX': 3, 'IdSubscriber': 3505, 'StartSession': '07/16/2024 18:12:33', 'EndSession': '', 'Duration': 35175, 'UpTx': 941342098, 'DownTx': 851823780}
{'IdSession': 109292, 'IdPSX': 0, 'IdSubscriber': 3505, 'StartSession': '19/11/2024 12:31:47', 'EndSession': '', 'Duration': 43476, 'UpTx': 2004484663, 'DownTx': 5018310882}
{'IdSession': 723408, 'IdPSX': 3, 'IdSubscriber': 3505, 'StartSession': '02/27/2025 20:41:20', 'EndSession': '02/27/2025 22:58:48', 'Duration': 8248, 'UpTx': 665364421, 'DownTx': 710190354}
{'IdSession': 209573, 'IdPSX': 1, 'IdSubscriber': 52541, 'StartSession': '29-12-2024 00:58:03', 'EndSession': '29-12-2024 20:48:04', 'Duration': 71401, 'UpTx': 719241351, 'DownTx': 935491287}
{'IdSession': 9171, 'IdPSX': 0, 'IdSubscriber': 52541, 'StartSession': '02/04/2025 19:30:47', 'EndSession': '03/04/2025 13:05:52', 'Duration': 63305, 'UpTx': 5638235557, 'DownTx': 5010541531}
{'IdSession': 132996, 'IdPSX': 2, 'IdSubscriber': 52541, 'StartSession': '2024-04-16 17:43:34', 'EndSession': '', 'Duration': 75145, 'UpTx': 1037726242, 'DownTx': 5544590991}
{'IdSession': 680957, 'IdPSX': 2, 'IdSubscriber': 52541, 'StartSession': '2025-02-25 07:51:28', 'EndSession': '2025-02-25 23:12:06', 'Duration': 55238, 'UpTx': 4535835971, 'DownTx': 5109428799}
{'IdSession': 826015, 'IdPSX': 3, 'IdSubscriber': 52541, 'StartSession': '01/28/2025 01:01:55', 'EndSession': '01/28/2025 17:43:17', 'Duration': 60082, 'UpTx': 894709457, 'DownTx': 787375753}
{'IdSession': 673237, 'IdPSX': 0, 'IdSubscriber': 52541, 'StartSession': '01/03/2025 16:24:12', 'EndSession': '02/03/2025 02:28:56', 'Duration': 36284, 'UpTx': 5542617719, 'DownTx': 4519464296}
