0
{'IdSession': 813062, 'IdPSX': 0, 'IdSubscriber': 86848, 'StartSession': '31/07/2024 16:53:34', 'EndSession': '', 'Duration': 30897, 'UpTx': 8693413275, 'DownTx': 9546692937}
{'IdSession': 877916, 'IdPSX': 1, 'IdSubscriber': 10122, 'StartSession': '01-07-2024 04:04:53', 'EndSession': '01-07-2024 12:45:12', 'Duration': 31219, 'UpTx': 865525136, 'DownTx': 538008689}
{'IdSession': 268702, 'IdPSX': 3, 'IdSubscriber': 10122, 'StartSession': '05/23/2024 17:13:42', 'EndSession': '05/24/2024 01:01:25', 'Duration': 28063, 'UpTx': 86671934, 'DownTx': 607867492}
{'IdSession': 966161, 'IdPSX': 0, 'IdSubscriber': 97077, 'StartSession': '30/04/2024 19:40:25', 'EndSession': '01/05/2024 10:53:56', 'Duration': 54811, 'UpTx': 9746917158, 'DownTx': 2336617214}
{'IdSession': 329583, 'IdPSX': 0, 'IdSubscriber': 97077, 'StartSession': '17/05/2024 10:42:16', 'EndSession': '17/05/2024 13:30:25', 'Duration': 10089, 'UpTx': 5916774731, 'DownTx': 9281319986}
{'IdSession': 269298, 'IdPSX': 2, 'IdSubscriber': 97077, 'StartSession': '2024-05-24 13:49:29', 'EndSession': '2024-05-25 04:19:31', 'Duration': 52202, 'UpTx': 9588050780, 'DownTx': 745201001}
{'IdSession': 532096, 'IdPSX': 2, 'IdSubscriber': 97077, 'StartSession': '2024-11-09 16:24:22', 'EndSession': '', 'Duration': 6861, 'UpTx': 6955500700, 'DownTx': 9362605656}
{'IdSession': 969600, 'IdPSX': 3, 'IdSubscriber': 97077, 'StartSession': '06/25/2024 12:42:49', 'EndSession': '06/25/2024 16:05:46', 'Duration': 12177, 'UpTx': 163263900, 'DownTx': 459022531}
{'IdSession': 362360, 'IdPSX': 2, 'IdSubscriber': 38865, 'StartSession': '2024-08-26 11:17:36', 'EndSession': '', 'Duration': 44126, 'UpTx': 1460733015, 'DownTx': 5500669824}
{'IdSession': 323297, 'IdPSX': 0, 'IdSubscriber': 38865, 'StartSession': '06/01/2025 10:35:10', 'EndSession': '07/01/2025 09:02:55', 'Duration': 80865, 'UpTx': 9951946688, 'DownTx': 8934841649}
{'IdSession': 452188, 'IdPSX': 2, 'IdSubscriber': 38865, 'StartSession': '2025-01-24 14:41:03', 'EndSession': '2025-01-24 17:11:18', 'Duration': 9015, 'UpTx': 3794552393, 'DownTx': 7972097488}
{'IdSession': 509184, 'IdPSX': 0, 'IdSubscriber': 38865, 'StartSession': '27/04/2024 04:19:24', 'EndSession': '', 'Duration': 61713, 'UpTx': 6210126277, 'DownTx': 833003887}
{'IdSession': 219530, 'IdPSX': 2, 'IdSubscriber': 38865, 'StartSession': '2024-06-20 05:17:13', 'EndSession': '2024-06-20 10:53:30', 'Duration': 20177, 'UpTx': 992989245, 'DownTx': 5518811460}
{'IdSession': 106693, 'IdPSX': 0, 'IdSubscriber': 53520, 'StartSession': '07/05/2024 00:13:16', 'EndSession': '07/05/2024 14:19:37', 'Duration': 50781, 'UpTx': 8558194406, 'DownTx': 8594815929}
{'IdSession': 165093, 'IdPSX': 2, 'IdSubscriber': 53520, 'StartSession': '2024-05-24 09:16:23', 'EndSession': '2024-05-24 13:52:17', 'Duration': 16554, 'UpTx': 1651416205, 'DownTx': 3810264145}
{'IdSession': 762155, 'IdPSX': 2, 'IdSubscriber': 53520, 'StartSession': '2025-04-16 09:54:23', 'EndSession': '', 'Duration': 49111, 'UpTx': 3189834280, 'DownTx': 1984252339}
{'IdSession': 400792, 'IdPSX': 0, 'IdSubscriber': 53520, 'StartSession': '01/01/2025 00:20:00', 'EndSession': '', 'Duration': 69116, 'UpTx': 2803813730, 'DownTx': 4604765896}
{'IdSession': 465532, 'IdPSX': 0, 'IdSubscriber': 53520, 'StartSession': '15/03/2025 15:48:54', 'EndSession': '15/03/2025 20:27:55', 'Duration': 16741, 'UpTx': 6608460322, 'DownTx': 8352124329}
{'IdSession': 50838, 'IdPSX': 0, 'IdSubscriber': 43282, 'StartSession': '03/06/2024 22:40:37', 'EndSession': '04/06/2024 18:48:24', 'Duration': 72467, 'UpTx': 82507811221, 'DownTx': 601549902365}
{'IdSession': 31898, 'IdPSX': 3, 'IdSubscriber': 43282, 'StartSession': '06/26/2024 07:20:50', 'EndSession': '06/26/2024 21:50:42', 'Duration': 52192, 'UpTx': 556156778, 'DownTx': 622569463}
{'IdSession': 86462, 'IdPSX': 0, 'IdSubscriber': 43282, 'StartSession': '30/03/2025 18:38:57', 'EndSession': '31/03/2025 11:14:17', 'Duration': 59720, 'UpTx': 3848369606, 'DownTx': 5850085681}
{'IdSession': 265671, 'IdPSX': 2, 'IdSubscriber': 43282, 'StartSession': '2024-05-22 19:07:59', 'EndSession': '', 'Duration': 12843, 'UpTx': 5531679585, 'DownTx': 7935685796}
{'IdSession': 704128, 'IdPSX': 1, 'IdSubscriber': 43282, 'StartSession': '30-10-2024 13:07:13', 'EndSession': '', 'Duration': 45906, 'UpTx': 532148345, 'DownTx': 178102441}
{'IdSession': 446775, 'IdPSX': 1, 'IdSubscriber': 35100, 'StartSession': '12-09-2024 12:51:34', 'EndSession': '12-09-2024 23:38:32', 'Duration': 38818, 'UpTx': 300648541, 'DownTx': 281052789}
{'IdSession': 262611, 'IdPSX': 0, 'IdSubscriber': 35100, 'StartSession': '17/10/2024 22:25:24', 'EndSession': '18/10/2024 07:48:44', 'Duration': 33800, 'UpTx': 7475830901, 'DownTx': 7375460508}
{'IdSession': 93577, 'IdPSX': 1, 'IdSubscriber': 35100, 'StartSession': '28-11-2024 21:02:26', 'EndSession': '28-11-2024 22:07:40', 'Duration': 3914, 'UpTx': 563807764, 'DownTx': 871794041}
{'IdSession': 355349, 'IdPSX': 2, 'IdSubscriber': 35100, 'StartSession': '2025-01-29 18:50:14', 'EndSession': '2025-01-30 09:49:09', 'Duration': 53935, 'UpTx': 1743102908, 'DownTx': 3795391613}
{'IdSession': 154334, 'IdPSX': 0, 'IdSubscriber': 35100, 'StartSession': '07/05/2024 03:59:34', 'EndSession': '', 'Duration': 21210, 'UpTx': 2055466094, 'DownTx': 6157153411}
{'IdSession': 254462, 'IdPSX': 3, 'IdSubscriber': 71471, 'StartSession': '06/15/2024 18:43:22', 'EndSession': '06/15/2024 21:23:23', 'Duration': 9601, 'UpTx': 260936225, 'DownTx': 538021557}
{'IdSession': 527525, 'IdPSX': 0, 'IdSubscriber': 71471, 'StartSession': '15/08/2024 14:53:36', 'EndSession': '16/08/2024 08:54:58', 'Duration': 64882, 'UpTx': 5848513216, 'DownTx': 851747939}
{'IdSession': 450442, 'IdPSX': 1, 'IdSubscriber': 71471, 'StartSession': '01-06-2024 05:11:15', 'EndSession': '01-06-2024 12:45:39', 'Duration': 27264, 'UpTx': 420069591, 'DownTx': 122074851}
{'IdSession': 200519, 'IdPSX': 2, 'IdSubscriber': 71471, 'StartSession': '2024-09-08 05:57:48', 'EndSession': '2024-09-08 18:21:48', 'Duration': 44640, 'UpTx': 3384713432, 'DownTx': 6161830812}
{'IdSession': 600584, 'IdPSX': 0, 'IdSubscriber': 71471, 'StartSession': '04/02/2025 06:44:15', 'EndSession': '', 'Duration': 51230, 'UpTx': 1003037494, 'DownTx': 9036664461}
{'IdSession': 294140, 'IdPSX': 0, 'IdSubscriber': 71471, 'StartSession': '16/09/2024 16:32:58', 'EndSession': '17/09/2024 02:36:16', 'Duration': 36198, 'UpTx': 4914690947, 'DownTx': 6439418370}
{'IdSession': 349139, 'IdPSX': 0, 'IdSubscriber': 71471, 'StartSession': '17/04/2024 22:25:29', 'EndSession': '18/04/2024 08:40:59', 'Duration': 36930, 'UpTx': 7492715133, 'DownTx': 5190255832}
{'IdSession': 547075, 'IdPSX': 3, 'IdSubscriber': 71471, 'StartSession': '05/03/2024 07:23:35', 'EndSession': '05/03/2024 22:37:47', 'Duration': 54852, 'UpTx': 2602178874, 'DownTx': 75317575778}
{'IdSession': 725864, 'IdPSX': 0, 'IdSubscriber': 71471, 'StartSession': '23/04/2024 04:41:37', 'EndSession': '23/04/2024 07:13:00', 'Duration': 9083, 'UpTx': 1697799656, 'DownTx': 7254602057}
{'IdSession': 67776, 'IdPSX': 0, 'IdSubscriber': 71471, 'StartSession': '03/03/2025 01:16:01', 'EndSession': '03/03/2025 17:54:10', 'Duration': 59889, 'UpTx': 9130111766, 'DownTx': 4274160604}
{'IdSession': 209580, 'IdPSX': 0, 'IdSubscriber': 14819, 'StartSession': '22/10/2024 20:15:28', 'EndSession': '23/10/2024 19:29:00', 'Duration': 83612, 'UpTx': 2481370557, 'DownTx': 4948271331}
{'IdSession': 211466, 'IdPSX': 2, 'IdSubscriber': 14819, 'StartSession': '2024-05-30 12:00:56', 'EndSession': '2024-05-31 04:17:51', 'Duration': 58615, 'UpTx': 4439193837, 'DownTx': 3057556428}
{'IdSession': 546188, 'IdPSX': 3, 'IdSubscriber': 14819, 'StartSession': '05/17/2024 13:56:30', 'EndSession': '05/18/2024 12:34:02', 'Duration': 81452, 'UpTx': 466338795, 'DownTx': 851014097}
{'IdSession': 387783, 'IdPSX': 3, 'IdSubscriber': 14819, 'StartSession': '02/23/2025 09:31:07', 'EndSession': '02/23/2025 15:51:23', 'Duration': 22816, 'UpTx': 89399149, 'DownTx': 118790308}
{'IdSession': 498405, 'IdPSX': 3, 'IdSubscriber': 14819, 'StartSession': '02/25/2025 06:21:35', 'EndSession': '02/26/2025 01:15:25', 'Duration': 68030, 'UpTx': 352619859, 'DownTx': 495311851}
{'IdSession': 394628, 'IdPSX': 0, 'IdSubscriber': 14819, 'StartSession': '25/05/2024 18:05:27', 'EndSession': '26/05/2024 01:19:20', 'Duration': 26033, 'UpTx': 3022178318, 'DownTx': 7784624607}
{'IdSession': 36141, 'IdPSX': 2, 'IdSubscriber': 14819, 'StartSession': '2024-10-29 22:03:08', 'EndSession': '2024-10-30 07:36:10', 'Duration': 34382, 'UpTx': 4741882900, 'DownTx': 695596908}
{'IdSession': 175423, 'IdPSX': 1, 'IdSubscriber': 14819, 'StartSession': '11-08-2024 10:29:25', 'EndSession': '12-08-2024 00:52:58', 'Duration': 51813, 'UpTx': 305045566, 'DownTx': 946467580}
{'IdSession': 849740, 'IdPSX': 2, 'IdSubscriber': 14819, 'StartSession': '2024-09-07 13:41:09', 'EndSession': '2024-09-08 11:54:38', 'Duration': 80009, 'UpTx': 3041434553, 'DownTx': 3332218580}
{'IdSession': 21188, 'IdPSX': 2, 'IdSubscriber': 14819, 'StartSession': '2024-07-22 13:41:34', 'EndSession': '2024-07-22 18:35:48', 'Duration': 17654, 'UpTx': 2645083168, 'DownTx': 1569895447}
{'IdSession': 211286, 'IdPSX': 1, 'IdSubscriber': 88483, 'StartSession': '05-01-2025 10:10:56', 'EndSession': '05-01-2025 23:54:53', 'Duration': 49437, 'UpTx': 74360610, 'DownTx': 429497559}
{'IdSession': 482632, 'IdPSX': 0, 'IdSubscriber': 88483, 'StartSession': '04/10/2024 22:47:50', 'EndSession': '05/10/2024 12:03:48', 'Duration': 47758, 'UpTx': 3981251280, 'DownTx': 8888538711}
{'IdSession': 880745, 'IdPSX': 1, 'IdSubscriber': 88483, 'StartSession': '21-10-2024 09:46:31', 'EndSession': '21-10-2024 17:40:33', 'Duration': 28442, 'UpTx': 971180814, 'DownTx': 370521695}
{'IdSession': 898483, 'IdPSX': 0, 'IdSubscriber': 88483, 'StartSession': '06/02/2025 01:47:55', 'EndSession': '06/02/2025 22:20:56', 'Duration': 73981, 'UpTx': 5871482490, 'DownTx': 1217715456}
{'IdSession': 956365, 'IdPSX': 0, 'IdSubscriber': 88483, 'StartSession': '31/03/2025 18:35:19', 'EndSession': '01/04/2025 05:45:05', 'Duration': 40186, 'UpTx': 995278385, 'DownTx': 645519804}
{'IdSession': 891260, 'IdPSX': 0, 'IdSubscriber': 27950, 'StartSession': '12/02/2025 21:10:43', 'EndSession': '13/02/2025 05:59:13', 'Duration': 31710, 'UpTx': 4932981873, 'DownTx': 8855063495}
{'IdSession': 365674, 'IdPSX': 2, 'IdSubscriber': 27950, 'StartSession': '2024-05-24 08:03:53', 'EndSession': '', 'Duration': 10135, 'UpTx': 2702781080, 'DownTx': 6539688980}
{'IdSession': 111256, 'IdPSX': 3, 'IdSubscriber': 27950, 'StartSession': '11/05/2024 15:19:02', 'EndSession': '', 'Duration': 68125, 'UpTx': 529642643, 'DownTx': 101270140}
{'IdSession': 814485, 'IdPSX': 1, 'IdSubscriber': 27950, 'StartSession': '27-12-2024 20:36:15', 'EndSession': '28-12-2024 20:19:26', 'Duration': 85391, 'UpTx': 958301717, 'DownTx': 976916120}
{'IdSession': 553988, 'IdPSX': 0, 'IdSubscriber': 27950, 'StartSession': '19/09/2024 16:31:47', 'EndSession': '20/09/2024 11:30:28', 'Duration': 68321, 'UpTx': 9691721434, 'DownTx': 2522376553}
{'IdSession': 430677, 'IdPSX': 3, 'IdSubscriber': 23728, 'StartSession': '11/21/2024 21:50:59', 'EndSession': '11/22/2024 12:40:47', 'Duration': 53388, 'UpTx': 51748820, 'DownTx': 815206364}
{'IdSession': 256459, 'IdPSX': 1, 'IdSubscriber': 23728, 'StartSession': '18-01-2025 04:37:43', 'EndSession': '18-01-2025 21:41:34', 'Duration': 61431, 'UpTx': 457811237, 'DownTx': 343347857}
{'IdSession': 907104, 'IdPSX': 2, 'IdSubscriber': 23728, 'StartSession': '2025-02-21 13:59:10', 'EndSession': '2025-02-22 09:26:41', 'Duration': 70051, 'UpTx': 3539239413, 'DownTx': 4210014292}
{'IdSession': 437184, 'IdPSX': 1, 'IdSubscriber': 23728, 'StartSession': '10-07-2024 02:53:04', 'EndSession': '10-07-2024 06:27:16', 'Duration': 12852, 'UpTx': 193294211, 'DownTx': 586689148}
{'IdSession': 753040, 'IdPSX': 0, 'IdSubscriber': 23728, 'StartSession': '17/12/2024 10:45:48', 'EndSession': '', 'Duration': 32316, 'UpTx': 7922171497, 'DownTx': 7603160429}
{'IdSession': 907059, 'IdPSX': 3, 'IdSubscriber': 23728, 'StartSession': '08/15/2024 19:23:22', 'EndSession': '08/16/2024 03:12:10', 'Duration': 28128, 'UpTx': 388575044, 'DownTx': 313981214}
{'IdSession': 551271, 'IdPSX': 0, 'IdSubscriber': 23728, 'StartSession': '28/03/2025 17:41:38', 'EndSession': '28/03/2025 19:39:11', 'Duration': 7053, 'UpTx': 8127952095, 'DownTx': 3550180082}
{'IdSession': 986619, 'IdPSX': 2, 'IdSubscriber': 23728, 'StartSession': '2024-06-05 03:25:49', 'EndSession': '2024-06-05 22:40:11', 'Duration': 69262, 'UpTx': 8312599268, 'DownTx': 2594416894}
{'IdSession': 550950, 'IdPSX': 2, 'IdSubscriber': 23728, 'StartSession': '2024-11-13 07:27:45', 'EndSession': '2024-11-14 03:25:45', 'Duration': 71880, 'UpTx': 1465740262, 'DownTx': 5560557166}
{'IdSession': 817006, 'IdPSX': 1, 'IdSubscriber': 23728, 'StartSession': '05-05-2024 01:43:20', 'EndSession': '', 'Duration': 83871, 'UpTx': 907386924, 'DownTx': 771167072}
{'IdSession': 754008, 'IdPSX': 0, 'IdSubscriber': 23728, 'StartSession': '07/01/2025 19:29:44', 'EndSession': '08/01/2025 03:53:04', 'Duration': 30200, 'UpTx': 9185141536, 'DownTx': 2142891581}
{'IdSession': 964255, 'IdPSX': 3, 'IdSubscriber': 23728, 'StartSession': '04/24/2024 02:48:31', 'EndSession': '04/24/2024 13:59:37', 'Duration': 40266, 'UpTx': 163532114, 'DownTx': 279263613}
{'IdSession': 680635, 'IdPSX': 3, 'IdSubscriber': 23728, 'StartSession': '11/30/2024 17:39:55', 'EndSession': '12/01/2024 14:19:33', 'Duration': 74378, 'UpTx': 638766811, 'DownTx': 502302952}
{'IdSession': 719293, 'IdPSX': 1, 'IdSubscriber': 23728, 'StartSession': '16-12-2024 12:06:11', 'EndSession': '16-12-2024 15:39:02', 'Duration': 12771, 'UpTx': 610155443, 'DownTx': 827637409}
{'IdSession': 966638, 'IdPSX': 1, 'IdSubscriber': 23728, 'StartSession': '07-10-2024 17:20:53', 'EndSession': '08-10-2024 07:24:34', 'Duration': 50621, 'UpTx': 562535963, 'DownTx': 685087183}
{'IdSession': 447065, 'IdPSX': 0, 'IdSubscriber': 22856, 'StartSession': '02/02/2025 13:47:20', 'EndSession': '03/02/2025 07:01:17', 'Duration': 62037, 'UpTx': 4612472765, 'DownTx': 1214455050}
{'IdSession': 718532, 'IdPSX': 2, 'IdSubscriber': 22856, 'StartSession': '2024-09-20 20:16:47', 'EndSession': '2024-09-21 08:41:14', 'Duration': 44667, 'UpTx': 2915875880, 'DownTx': 4504758618}
{'IdSession': 506346, 'IdPSX': 3, 'IdSubscriber': 22856, 'StartSession': '01/04/2025 10:34:16', 'EndSession': '01/05/2025 07:37:28', 'Duration': 75792, 'UpTx': 897737717, 'DownTx': 884864659}
{'IdSession': 547547, 'IdPSX': 2, 'IdSubscriber': 22856, 'StartSession': '2025-02-03 06:50:18', 'EndSession': '2025-02-03 20:36:43', 'Duration': 49585, 'UpTx': 5045287134, 'DownTx': 5891425068}
{'IdSession': 140991, 'IdPSX': 2, 'IdSubscriber': 22856, 'StartSession': '2024-07-16 06:49:28', 'EndSession': '2024-07-16 15:18:13', 'Duration': 30525, 'UpTx': 3094467886, 'DownTx': 5222759682}
{'IdSession': 617322, 'IdPSX': 2, 'IdSubscriber': 22856, 'StartSession': '2025-01-20 16:30:43', 'EndSession': '2025-01-20 22:56:57', 'Duration': 23174, 'UpTx': 4867546622, 'DownTx': 7644502744}
{'IdSession': 306861, 'IdPSX': 1, 'IdSubscriber': 22856, 'StartSession': '07-04-2025 06:29:03', 'EndSession': '07-04-2025 23:03:54', 'Duration': 59691, 'UpTx': 896790435, 'DownTx': 328457088}
{'IdSession': 482024, 'IdPSX': 0, 'IdSubscriber': 22856, 'StartSession': '04/07/2024 03:42:27', 'EndSession': '05/07/2024 00:10:04', 'Duration': 73657, 'UpTx': 1368445684, 'DownTx': 7668470845}
{'IdSession': 710875, 'IdPSX': 0, 'IdSubscriber': 22856, 'StartSession': '13/05/2024 15:25:14', 'EndSession': '13/05/2024 21:18:14', 'Duration': 21180, 'UpTx': 7780452594, 'DownTx': 9308295940}
{'IdSession': 584951, 'IdPSX': 0, 'IdSubscriber': 22856, 'StartSession': '25/03/2025 16:33:37', 'EndSession': '', 'Duration': 4537, 'UpTx': 5845238810, 'DownTx': 7076661842}
{'IdSession': 803065, 'IdPSX': 1, 'IdSubscriber': 52303, 'StartSession': '05-01-2025 18:28:39', 'EndSession': '', 'Duration': 84227, 'UpTx': 739155823, 'DownTx': 92204125}
{'IdSession': 807481, 'IdPSX': 1, 'IdSubscriber': 52303, 'StartSession': '04-06-2024 12:35:38', 'EndSession': '04-06-2024 23:23:08', 'Duration': 38850, 'UpTx': 43581789, 'DownTx': 30267683}
{'IdSession': 172515, 'IdPSX': 1, 'IdSubscriber': 52303, 'StartSession': '22-08-2024 16:27:16', 'EndSession': '', 'Duration': 28519, 'UpTx': 433562988, 'DownTx': 244167187}
{'IdSession': 84269, 'IdPSX': 1, 'IdSubscriber': 52303, 'StartSession': '16-01-2025 11:36:22', 'EndSession': '16-01-2025 21:42:44', 'Duration': 36382, 'UpTx': 409553960, 'DownTx': 758476012}
{'IdSession': 5235, 'IdPSX': 3, 'IdSubscriber': 52303, 'StartSession': '08/05/2024 00:37:14', 'EndSession': '08/05/2024 09:30:04', 'Duration': 31970, 'UpTx': 222774522, 'DownTx': 952474205}
{'IdSession': 142326, 'IdPSX': 2, 'IdSubscriber': 52303, 'StartSession': '2024-08-02 22:48:49', 'EndSession': '2024-08-03 19:15:10', 'Duration': 73581, 'UpTx': 5449738869, 'DownTx': 7654428618}
{'IdSession': 893787, 'IdPSX': 2, 'IdSubscriber': 52303, 'StartSession': '2024-06-12 08:49:19', 'EndSession': '2024-06-12 19:29:21', 'Duration': 38402, 'UpTx': 5549790992, 'DownTx': 6414602629}
{'IdSession': 975442, 'IdPSX': 0, 'IdSubscriber': 52303, 'StartSession': '16/04/2025 19:26:11', 'EndSession': '17/04/2025 07:41:35', 'Duration': 44124, 'UpTx': 5516008200, 'DownTx': 1171508664}
{'IdSession': 749964, 'IdPSX': 3, 'IdSubscriber': 52303, 'StartSession': '12/07/2024 00:09:06', 'EndSession': '12/07/2024 09:38:50', 'Duration': 34184, 'UpTx': 354271830, 'DownTx': 839984032}
{'IdSession': 208440, 'IdPSX': 1, 'IdSubscriber': 52303, 'StartSession': '31-03-2025 15:52:12', 'EndSession': '01-04-2025 14:11:11', 'Duration': 80339, 'UpTx': 124861356, 'DownTx': 962927946}
{'IdSession': 99835, 'IdPSX': 0, 'IdSubscriber': 9790, 'StartSession': '28/11/2024 23:05:42', 'EndSession': '29/11/2024 08:35:00', 'Duration': 34158, 'UpTx': 1289910686, 'DownTx': 8126345575}
{'IdSession': 635409, 'IdPSX': 1, 'IdSubscriber': 9790, 'StartSession': '30-09-2024 12:37:53', 'EndSession': '01-10-2024 02:41:26', 'Duration': 50613, 'UpTx': 680062734, 'DownTx': 297339615}
{'IdSession': 786865, 'IdPSX': 1, 'IdSubscriber': 9790, 'StartSession': '25-05-2024 19:40:35', 'EndSession': '26-05-2024 18:33:25', 'Duration': 82370, 'UpTx': 896512218, 'DownTx': 402704809}
{'IdSession': 963495, 'IdPSX': 1, 'IdSubscriber': 9790, 'StartSession': '13-09-2024 12:19:44', 'EndSession': '14-09-2024 03:34:28', 'Duration': 54884, 'UpTx': 784633396, 'DownTx': 50603492}
{'IdSession': 590193, 'IdPSX': 1, 'IdSubscriber': 9790, 'StartSession': '22-09-2024 20:39:05', 'EndSession': '22-09-2024 22:29:27', 'Duration': 6622, 'UpTx': 876094906, 'DownTx': 96224530}
{'IdSession': 457723, 'IdPSX': 2, 'IdSubscriber': 47264, 'StartSession': '2024-05-27 00:54:18', 'EndSession': '2024-05-27 11:23:35', 'Duration': 37757, 'UpTx': 2660042684, 'DownTx': 7445618327}
{'IdSession': 121007, 'IdPSX': 3, 'IdSubscriber': 47264, 'StartSession': '10/25/2024 23:50:13', 'EndSession': '', 'Duration': 42817, 'UpTx': 188293857, 'DownTx': 635058134}
{'IdSession': 949278, 'IdPSX': 3, 'IdSubscriber': 47264, 'StartSession': '04/15/2025 21:53:12', 'EndSession': '04/16/2025 04:57:04', 'Duration': 25432, 'UpTx': 704026215, 'DownTx': 94638924}
{'IdSession': 919010, 'IdPSX': 0, 'IdSubscriber': 47264, 'StartSession': '18/10/2024 14:38:18', 'EndSession': '19/10/2024 07:03:16', 'Duration': 59098, 'UpTx': 6330131230, 'DownTx': 1849845365}
{'IdSession': 102552, 'IdPSX': 0, 'IdSubscriber': 47264, 'StartSession': '06/08/2024 07:46:24', 'EndSession': '06/08/2024 12:41:26', 'Duration': 17702, 'UpTx': 5792694516, 'DownTx': 1559236859}
{'IdSession': 299191, 'IdPSX': 0, 'IdSubscriber': 47264, 'StartSession': '29/03/2025 12:19:16', 'EndSession': '29/03/2025 17:19:49', 'Duration': 18033, 'UpTx': 1005481925, 'DownTx': 1669364173}
{'IdSession': 435219, 'IdPSX': 2, 'IdSubscriber': 47264, 'StartSession': '2025-02-21 18:57:11', 'EndSession': '2025-02-22 03:48:29', 'Duration': 31878, 'UpTx': 9649611831, 'DownTx': 5647529719}
{'IdSession': 96625, 'IdPSX': 2, 'IdSubscriber': 47264, 'StartSession': '2025-04-13 04:51:04', 'EndSession': '2025-04-14 04:35:57', 'Duration': 85493, 'UpTx': 8484387089, 'DownTx': 5181552322}
{'IdSession': 597069, 'IdPSX': 0, 'IdSubscriber': 47264, 'StartSession': '04/09/2024 00:13:22', 'EndSession': '04/09/2024 21:04:25', 'Duration': 75063, 'UpTx': 8733116513, 'DownTx': 934447105}
{'IdSession': 747133, 'IdPSX': 2, 'IdSubscriber': 47264, 'StartSession': '2025-03-16 18:58:09', 'EndSession': '2025-03-17 04:03:26', 'Duration': 32717, 'UpTx': 2741647150, 'DownTx': 5377863579}
{'IdSession': 835038, 'IdPSX': 0, 'IdSubscriber': 23360, 'StartSession': '07/11/2024 15:40:26', 'EndSession': '08/11/2024 13:58:32', 'Duration': 80286, 'UpTx': 4932317944, 'DownTx': 6472725641}
{'IdSession': 336410, 'IdPSX': 1, 'IdSubscriber': 23360, 'StartSession': '03-02-2025 18:52:34', 'EndSession': '', 'Duration': 49936, 'UpTx': 492655437, 'DownTx': 978113126}
{'IdSession': 208832, 'IdPSX': 2, 'IdSubscriber': 23360, 'StartSession': '2024-09-20 22:48:35', 'EndSession': '', 'Duration': 4274, 'UpTx': 4234493181, 'DownTx': 1608923148}
{'IdSession': 162444, 'IdPSX': 1, 'IdSubscriber': 23360, 'StartSession': '03-03-2025 01:39:30', 'EndSession': '03-03-2025 20:18:26', 'Duration': 67136, 'UpTx': 999926200, 'DownTx': 313086545}
{'IdSession': 574781, 'IdPSX': 2, 'IdSubscriber': 23360, 'StartSession': '2025-03-09 23:08:09', 'EndSession': '2025-03-10 05:41:47', 'Duration': 23618, 'UpTx': 948687222048, 'DownTx': 95155189148}
{'IdSession': 982840, 'IdPSX': 2, 'IdSubscriber': 90708, 'StartSession': '2024-08-09 18:47:34', 'EndSession': '2024-08-10 17:23:02', 'Duration': 81328, 'UpTx': 2090059182, 'DownTx': 371624127}
{'IdSession': 826208, 'IdPSX': 2, 'IdSubscriber': 90708, 'StartSession': '2024-05-10 22:56:54', 'EndSession': '', 'Duration': 50193, 'UpTx': 4393584719, 'DownTx': 3742510413}
{'IdSession': 940841, 'IdPSX': 2, 'IdSubscriber': 90708, 'StartSession': '2024-08-05 05:47:09', 'EndSession': '2024-08-05 18:38:58', 'Duration': 46309, 'UpTx': 2310051432, 'DownTx': 1245362972}
{'IdSession': 276722, 'IdPSX': 3, 'IdSubscriber': 90708, 'StartSession': '05/19/2024 14:07:15', 'EndSession': '05/19/2024 17:34:51', 'Duration': 12456, 'UpTx': 216059326, 'DownTx': 758836851}
{'IdSession': 138954, 'IdPSX': 1, 'IdSubscriber': 90708, 'StartSession': '08-09-2024 07:14:13', 'EndSession': '08-09-2024 20:59:09', 'Duration': 49496, 'UpTx': 580346182, 'DownTx': 137432059}
{'IdSession': 936034, 'IdPSX': 0, 'IdSubscriber': 42484, 'StartSession': '25/05/2024 13:06:00', 'EndSession': '26/05/2024 10:11:45', 'Duration': 75945, 'UpTx': 4003387012, 'DownTx': 2416856538}
{'IdSession': 942460, 'IdPSX': 3, 'IdSubscriber': 42484, 'StartSession': '07/20/2024 07:30:27', 'EndSession': '07/20/2024 23:06:15', 'Duration': 56148, 'UpTx': 528463788, 'DownTx': 446303895}
{'IdSession': 664773, 'IdPSX': 3, 'IdSubscriber': 42484, 'StartSession': '04/02/2025 01:46:00', 'EndSession': '', 'Duration': 59413, 'UpTx': 576918318, 'DownTx': 719902085}
{'IdSession': 734843, 'IdPSX': 0, 'IdSubscriber': 42484, 'StartSession': '18/03/2025 08:47:12', 'EndSession': '18/03/2025 15:27:02', 'Duration': 23990, 'UpTx': 3953999884, 'DownTx': 5734880542}
{'IdSession': 234943, 'IdPSX': 0, 'IdSubscriber': 42484, 'StartSession': '10/04/2025 02:23:52', 'EndSession': '10/04/2025 12:31:11', 'Duration': 36439, 'UpTx': 6789508906, 'DownTx': 1063722112}
{'IdSession': 326885, 'IdPSX': 1, 'IdSubscriber': 4897, 'StartSession': '18-04-2024 22:56:01', 'EndSession': '19-04-2024 03:33:18', 'Duration': 16637, 'UpTx': 478838095, 'DownTx': 407479785}
